weight;ph;avg;watercapacity;bacteria;solubleprotein
782;733;920;452;373;114
998;891;745;57;962;770
25;278;573;744;21;851
432;487;693;515;46;891
53;425;988;703;296;624
421;734;315;536;562;259
374;624;772;162;322;871
815;929;502;205;426;579
932;288;544;870;585;878
191;454;661;832;999;853
347;685;761;978;395;384
286;372;105;682;494;229
18;186;903;289;937;722
115;59;77;225;226;999
131;909;63;605;549;496
666;266;279;958;691;255
493;556;639;430;124;988
39;369;718;344;447;573
645;797;734;515;685;158
852;39;165;884;379;168
25;415;229;410;891;265
249;182;855;931;309;187
459;483;201;970;33;475
485;928;139;807;380;128
88;974;517;274;604;491
538;56;438;149;693;150
123;940;700;506;55;408
122;978;781;802;815;791
727;424;72;925;635;757
490;287;799;170;90;279
829;819;382;355;920;871
644;754;922;484;969;402
797;627;626;985;32;641
503;874;902;906;627;466
74;280;856;100;659;634
24;454;333;451;276;652
938;954;63;904;401;205
582;290;526;144;876;252
576;36;696;645;825;172
688;414;663;770;646;930
100;971;85;171;471;833
337;777;351;592;23;639
594;622;26;534;693;70
644;798;532;606;118;427
845;197;264;779;139;191
660;563;563;907;745;103
724;119;851;894;880;805
523;538;20;212;792;163
568;505;319;869;969;359
990;912;698;316;525;173
814;109;135;680;746;443
442;798;121;593;750;428
42;83;873;954;77;748
198;61;68;543;979;261
858;370;946;97;397;60
601;773;149;281;629;213
877;441;138;594;385;252
566;832;423;441;13;694
345;407;697;977;700;529
144;29;774;890;554;126
336;660;60;341;654;6
977;771;776;361;596;234
575;64;528;707;979;876
262;741;568;542;384;448
417;565;904;703;353;62
671;405;137;407;522;175
889;674;696;523;638;81
483;363;669;426;755;114
870;971;102;246;952;554
104;684;217;787;679;969
367;599;818;148;976;493
975;220;563;309;4;660
313;565;639;519;463;326
546;977;169;945;32;913
555;711;815;65;908;808
716;347;113;41;434;786
815;226;319;228;8;48
832;953;152;905;409;442
240;899;564;581;488;655
904;731;617;140;742;839
457;153;614;992;286;227
392;307;731;65;932;269
717;188;366;635;300;516
560;597;247;691;451;972
534;492;427;942;405;763
151;656;358;538;827;74
900;212;189;10;320;527
555;360;775;719;330;442
769;55;531;786;272;149
963;91;599;575;319;367
584;320;58;458;206;764
62;301;665;283;846;398
160;675;43;65;763;613
817;154;496;938;979;700
219;832;184;550;840;671
493;756;94;5;666;393
668;559;978;783;570;113
105;549;107;363;684;622
473;398;221;233;966;640
831;273;985;204;884;565
420;360;339;95;392;967
23;354;224;554;791;164
661;276;777;928;411;554
678;777;32;637;645;125
78;934;180;162;593;245
536;875;327;185;458;616
45;386;670;288;367;74
575;207;109;494;636;965
898;522;929;805;567;929
490;954;39;322;758;242
991;641;787;137;157;927
56;949;678;306;483;987
289;841;706;629;604;64
869;569;442;152;135;216
220;37;523;987;824;883
328;479;818;413;61;810
796;665;715;972;552;486
203;359;552;150;313;444
492;411;675;441;997;861
537;432;118;884;308;147
280;37;935;351;11;173
197;254;725;108;592;532
340;377;252;287;906;654
705;729;416;438;739;424
984;32;761;829;360;647
764;777;137;693;464;224
755;495;648;587;882;651
712;276;691;665;935;8
100;336;944;762;975;799
271;725;689;455;700;573
129;105;331;345;793;597
491;888;156;832;922;751
307;368;387;243;206;875
220;920;268;424;191;755
448;593;219;791;693;965
739;658;296;158;404;31
188;37;922;340;318;644
153;672;568;100;50;468
87;497;936;285;925;924
573;245;929;19;264;749
199;584;704;220;285;502
594;142;26;984;769;264
560;881;410;163;14;83
489;368;960;264;593;191
252;319;816;593;703;796
834;830;988;569;744;493
469;208;593;82;84;354
468;12;102;925;47;569
177;983;732;329;585;76
820;570;78;72;292;430
250;773;342;495;223;62
987;433;46;786;603;13
158;814;9;797;954;352
677;254;535;786;196;842
856;233;75;12;374;990
159;86;258;621;562;599
954;442;475;449;67;821
752;5;466;453;388;465
971;358;502;765;22;701
361;143;193;285;742;508
412;543;307;91;751;228
438;142;7;546;565;741
18;346;49;186;227;864
127;958;155;131;669;917
506;61;629;441;183;457
14;146;371;277;562;276
298;143;819;859;556;741
241;954;580;424;627;284
715;795;71;877;150;551
335;153;155;540;38;827
493;806;469;337;991;989
742;341;197;789;737;910
175;559;486;394;593;285
209;914;250;470;894;622
563;503;969;899;557;240
400;87;208;613;450;431
775;915;415;948;33;941
325;728;64;863;369;999
755;156;816;395;245;208
303;879;753;70;603;771
176;912;670;646;536;383
351;460;246;994;345;681
353;737;180;5;254;486
360;715;699;976;58;628
93;62;274;261;910;514
43;616;960;620;848;452
885;349;460;743;805;445
74;369;496;157;919;467
785;379;371;700;717;738
804;357;709;211;601;84
843;120;970;645;279;766
470;482;488;178;195;778
511;800;599;368;572;156
306;294;552;679;856;541
525;577;105;833;207;236
431;696;416;789;273;155
682;473;94;57;205;794
74;22;178;455;432;54
373;590;646;910;88;142
306;811;479;924;393;151
372;189;197;494;856;108
825;168;952;957;683;440
385;841;699;688;55;833
357;431;105;784;325;402
144;339;768;513;717;310
344;963;84;456;466;761
167;274;415;830;115;702
471;515;451;852;927;690
165;58;578;91;338;659
7;167;501;321;944;820
854;460;152;849;7;86
680;325;640;459;776;702
833;781;537;276;802;366
730;103;930;984;633;780
548;385;877;133;639;593
52;448;211;62;604;911
7;4;502;12;629;936
528;896;44;12;497;251
184;990;826;42;239;835
587;987;588;929;562;990
20;518;315;389;946;476
386;630;644;351;969;681
131;309;794;155;739;828
402;633;892;645;861;712
180;730;622;812;336;707
716;24;445;375;995;987
210;101;571;487;655;187
638;161;591;913;709;222
191;746;475;278;327;920
39;16;24;49;824;522
843;969;51;752;283;732
457;694;467;824;557;841
817;385;99;13;376;733
856;915;559;725;556;448
434;87;478;432;92;310
179;334;528;72;888;88
322;386;720;898;536;471
451;240;771;734;93;254
206;371;925;694;596;473
305;352;408;2;429;840
260;533;849;608;710;598
192;621;424;630;767;765
975;624;454;842;260;682
341;917;529;909;418;121
359;464;302;911;154;798
143;130;212;125;696;181
100;723;604;331;926;115
557;609;168;196;800;211
861;464;770;399;43;454
943;838;743;729;796;924
73;169;936;703;863;712
45;819;223;825;300;416
395;858;335;167;287;985
412;673;624;260;532;436
442;623;790;345;530;612
29;694;551;299;587;779
444;742;839;145;221;701
951;681;87;252;180;370
475;574;517;673;109;807
363;144;93;993;201;245
550;835;473;772;455;244
623;402;159;998;276;137
466;890;567;220;132;38
310;397;464;95;859;448
497;303;745;968;736;90
7;858;294;994;377;154
310;779;975;900;902;223
63;100;271;949;264;829
907;76;885;948;677;916
790;99;853;94;349;606
21;400;707;929;495;596
521;506;894;471;665;657
805;198;120;637;886;3
19;156;221;468;165;759
902;44;626;180;158;442
470;957;368;791;623;478
661;495;783;335;421;870
580;711;554;203;100;846
960;423;668;971;875;742
895;507;224;768;85;202
830;204;881;255;749;481
667;397;220;957;810;362
613;520;124;890;591;151
119;645;940;402;339;467
795;992;709;182;31;767
204;624;143;851;149;245
859;179;717;517;744;234
96;409;347;872;653;194
863;434;563;863;502;231
80;358;261;610;918;626
208;231;518;437;954;946
279;893;502;316;141;589
58;49;725;186;671;953
620;425;834;668;294;3
586;866;248;595;444;645
146;330;307;699;790;493
896;148;563;604;467;320
693;748;948;978;307;708
914;162;65;796;816;653
141;507;895;675;551;907
895;563;486;781;404;703
98;671;294;546;920;76
81;223;342;586;108;949
549;462;420;824;504;87
965;825;735;3;799;278
829;342;528;418;943;52
782;239;600;27;997;147
99;868;484;120;602;392
34;280;529;86;498;110
801;316;494;45;334;638
266;774;261;768;100;69
610;744;647;101;296;431
448;530;769;805;962;447
317;912;267;945;372;116
341;893;837;597;820;639
110;258;727;311;630;289
802;811;649;303;587;574
649;323;419;249;341;430
582;856;930;54;890;777
340;735;430;828;511;917
817;577;203;399;111;255
345;96;829;943;250;130
61;118;741;455;946;329
127;541;370;959;98;45
832;564;512;867;117;185
282;414;804;410;793;574
356;70;869;533;663;567
706;304;810;836;621;413
338;305;542;771;4;204
400;354;207;268;875;308
82;479;537;379;460;157
906;509;319;659;600;676
926;618;564;212;160;741
406;743;26;818;132;21
791;8;717;258;579;2
784;920;229;516;753;892
136;84;744;111;92;575
807;400;588;110;974;541
819;623;496;221;561;395
6;568;592;674;218;754
189;925;136;611;399;789
942;64;868;578;512;980
978;864;733;79;655;566
748;27;256;767;105;803
556;44;722;963;654;242
667;211;173;95;866;559
863;114;84;407;188;278
703;35;358;210;575;674
364;683;228;897;687;367
146;459;42;585;593;247
890;505;483;238;720;922
859;687;462;378;752;105
947;973;757;707;45;645
447;339;689;988;89;346
651;548;237;112;906;145
643;98;643;288;118;976
919;91;162;808;824;355
94;135;103;620;852;688
307;428;540;890;519;285
628;1;627;535;142;683
749;662;464;162;349;411
324;817;510;97;812;451
589;83;948;580;398;698
674;125;833;862;794;820
154;737;757;550;720;675
610;593;274;209;646;51
951;365;127;243;135;106
358;864;761;342;765;479
42;581;401;581;928;21
23;421;455;780;744;485
520;76;200;225;691;186
52;183;335;631;284;309
223;463;367;926;299;438
651;305;683;310;318;771
326;47;807;885;965;356
179;964;663;817;5;664
662;879;778;893;183;893
129;557;855;18;332;180
940;888;741;876;225;565
973;284;288;887;338;457
242;538;501;412;130;98
423;686;312;714;963;316
866;702;669;968;504;143
131;537;340;766;307;787
442;188;71;271;503;29
711;347;175;746;361;752
550;631;763;560;989;691
280;678;272;246;686;861
128;496;734;181;874;911
900;509;740;826;687;37
983;551;90;896;45;267
755;306;706;761;328;124
284;877;435;119;68;711
798;477;697;957;105;538
641;594;368;891;844;137
432;637;770;292;932;113
11;975;503;205;798;615
991;660;707;180;468;596
327;303;299;277;695;41
748;710;342;706;537;373
291;162;689;534;32;357
691;255;615;602;251;777
706;308;320;70;503;282
264;871;553;26;362;974
749;647;976;610;390;307
208;641;903;137;33;341
497;828;939;855;283;226
177;652;582;170;815;443
792;512;717;975;34;761
598;158;320;498;496;932
761;557;843;709;419;11
681;143;406;808;322;392
508;576;431;767;75;186
215;245;348;833;309;461
415;821;425;642;253;281
533;976;837;840;821;827
445;559;815;120;940;208
173;161;830;959;451;548
769;459;540;773;927;505
632;210;525;415;43;955
760;652;341;328;61;163
126;138;792;175;934;104
907;195;766;190;53;240
808;237;835;506;256;443
765;639;371;577;404;433
623;600;371;996;390;547
14;871;634;48;672;490
944;777;337;541;521;502
649;733;586;29;751;66
295;777;179;614;115;205
206;996;281;919;98;565
671;126;493;593;256;346
433;462;582;410;414;65
700;941;87;793;570;759
649;270;741;914;146;738
160;642;373;126;485;486
649;325;814;336;992;775
868;380;100;421;412;756
491;597;314;319;678;981
889;222;875;865;89;553
476;192;645;810;981;585
835;735;870;23;999;911
900;866;106;446;830;266
953;474;721;864;200;505
237;4;786;245;751;12
552;40;750;769;956;566
758;426;289;12;120;629
944;259;885;994;200;416
711;658;947;660;309;151
29;782;194;149;655;243
512;434;686;758;831;929
733;313;928;854;664;469
167;702;129;442;164;696
388;628;199;467;138;911
719;10;792;938;101;985
286;393;961;5;644;5
492;835;717;811;844;977
399;507;854;977;480;935
32;384;59;7;902;603
408;339;929;183;862;484
43;959;466;486;628;108
477;540;417;906;115;268
873;315;30;441;345;240
245;617;933;519;111;505
388;866;455;798;262;201
522;463;348;406;154;451
718;99;335;190;983;504
313;286;520;610;568;811
365;621;166;588;547;996
446;933;682;804;213;454
436;50;338;185;141;546
668;179;569;90;476;301
481;252;20;75;122;328
729;958;726;102;825;32
194;893;752;90;139;656
804;936;411;901;595;959
720;645;343;355;735;680
487;664;280;205;753;633
980;8;205;72;822;301
94;173;761;49;6;153
811;531;555;905;841;463
832;461;626;681;256;658
988;551;762;972;594;50
777;20;561;799;942;642
53;477;374;657;231;369
997;965;397;775;3;26
751;451;969;291;18;976
238;848;185;840;340;956
568;631;847;709;453;567
141;304;938;127;393;84
725;279;8;654;833;182
72;176;595;315;438;990
992;877;608;664;546;250
197;6;699;179;155;999
779;669;589;722;170;184
140;440;553;82;933;281
810;997;589;611;133;753
853;700;11;650;558;946
969;215;111;730;740;632
455;889;912;425;851;181
707;83;735;30;238;295
70;390;394;203;118;569
935;400;233;24;817;597
397;144;505;92;158;46
150;57;369;721;715;178
749;152;790;97;602;419
625;94;616;15;784;315
233;783;293;143;583;893
681;379;329;407;256;742
943;713;600;663;55;497
9;316;950;161;561;285
883;334;684;798;105;279
718;193;765;274;164;386
928;699;94;437;234;393
136;538;119;38;822;472
606;371;851;308;665;24
151;430;877;659;440;241
986;369;225;299;265;323
545;85;936;778;867;368
984;215;498;662;442;156
712;229;479;102;327;816
659;205;851;304;14;658
590;398;923;677;486;853
914;650;757;338;362;525
557;468;662;95;661;560
431;477;676;853;170;794
514;373;344;518;612;969
75;872;618;574;50;654
52;873;511;73;592;165
187;507;806;451;98;536
249;620;516;103;248;123
227;147;873;350;170;56
714;284;655;138;552;391
512;834;182;437;534;414
37;988;250;807;644;685
855;68;330;484;761;557
536;494;139;779;625;354
831;322;619;401;744;974
323;268;832;959;923;244
863;516;869;164;180;406
899;50;827;127;83;259
281;634;778;822;494;293
985;430;550;786;326;891
565;282;202;58;813;774
868;618;960;693;805;353
702;880;464;292;630;78
703;671;407;323;46;892
33;952;717;443;552;407
141;663;184;763;713;1
384;130;846;88;381;107
780;397;901;931;850;134
710;642;832;348;312;154
699;138;32;284;102;636
986;174;751;751;600;368
670;275;145;485;876;922
880;914;285;929;635;970
359;744;175;343;281;184
643;575;870;453;794;364
639;21;6;127;457;289
930;661;133;205;205;831
581;473;53;666;278;585
200;627;846;907;159;172
528;265;477;764;818;595
256;712;450;249;200;462
20;314;548;223;514;990
758;520;775;548;301;982
295;805;306;456;504;213
625;656;206;56;386;41
768;440;63;1;968;804
131;880;224;762;9;823
666;744;660;823;426;175
189;376;70;809;141;277
308;586;587;838;3;294
465;609;988;875;5;73
608;8;477;960;935;609
957;176;970;432;477;156
837;193;885;306;404;579
141;6;597;471;804;269
400;816;460;100;46;947
397;953;708;962;664;461
909;362;943;978;412;989
898;115;181;195;573;222
607;268;517;810;799;267
780;842;534;195;143;225
894;157;234;868;881;375
231;86;363;110;660;537
679;352;908;433;265;133
490;5;180;583;437;330
679;191;662;662;977;944
237;399;846;58;689;424
931;134;379;292;915;118
793;574;753;223;927;543
124;351;202;439;790;640
112;850;335;417;92;684
874;78;700;7;805;592
191;268;535;377;823;501
46;413;606;312;100;945
495;714;298;938;171;498
507;175;731;590;52;968
74;956;303;5;501;659
839;315;526;84;792;668
286;738;78;609;436;72
64;68;470;476;913;596
203;79;622;5;629;105
765;301;218;316;409;652
674;329;455;239;877;874
507;331;45;29;42;946
636;766;105;571;723;821
771;131;849;696;105;192
107;146;629;191;233;749
206;324;723;996;179;148
574;215;498;115;447;876
207;407;691;286;545;556
558;88;425;313;532;894
538;248;526;359;811;783
261;124;35;743;749;202
573;776;977;943;201;248
532;305;300;628;253;392
222;409;827;921;428;929
699;974;23;336;183;951
716;94;151;254;802;710
307;722;870;699;584;475
799;490;818;87;994;973
921;981;230;743;815;233
779;942;519;422;396;677
594;287;626;261;747;838
713;578;892;544;868;203
690;420;740;700;864;808
85;100;802;955;913;987
398;658;288;508;420;2
949;387;760;204;342;190
491;769;522;916;839;179
812;276;922;222;462;952
699;699;582;85;854;460
311;593;410;264;218;636
245;161;89;622;923;948
32;376;170;244;56;849
320;17;898;391;875;742
580;130;470;560;14;176
449;460;193;990;348;791
985;597;953;502;563;875
342;994;935;843;567;528
947;597;802;877;335;75
336;233;369;6;187;742
181;374;333;42;595;52
293;693;402;761;530;672
262;696;541;966;506;594
122;936;352;468;739;214
164;90;189;169;116;806
359;775;267;194;988;532
89;367;94;627;717;939
312;360;522;399;252;626
644;83;702;800;966;837
666;98;179;407;847;147
113;751;289;701;879;664
881;770;360;510;995;128
526;743;141;552;44;262
567;622;774;666;423;945
414;134;343;662;706;29
117;204;763;592;540;411
342;556;664;72;278;342
93;985;952;605;12;561
33;768;205;906;751;237
349;935;567;929;584;600
590;934;909;689;313;145
641;957;995;519;466;512
178;479;588;741;547;365
893;709;190;258;288;758
917;297;278;257;299;634
130;716;403;764;41;803
981;741;317;395;219;820
966;894;634;647;173;8
53;725;596;158;759;122
612;995;218;937;530;679
514;432;837;424;981;531
5;533;76;90;80;773
819;292;967;560;413;907
331;655;504;400;519;830
417;526;78;917;670;437
271;555;533;413;72;885
75;49;726;390;700;174
620;580;316;441;537;624
489;469;542;667;128;339
603;650;198;590;123;781
846;673;429;597;725;791
702;731;472;872;709;475
739;655;440;379;930;782
787;636;902;996;893;95
786;194;793;503;247;61
962;506;553;752;382;329
537;994;122;799;2;617
837;678;297;787;658;503
605;540;95;153;695;591
816;697;805;125;573;309
893;428;728;887;810;929
101;960;348;812;100;370
470;937;555;743;874;586
724;868;697;687;97;13
753;250;390;924;891;192
904;573;8;52;934;546
121;618;3;132;45;814
597;763;57;127;580;523
927;780;134;163;105;812
843;47;657;249;152;9
747;350;937;594;678;577
294;690;826;837;401;270
503;89;71;459;460;921
514;765;141;327;165;506
172;242;75;783;768;775
869;12;385;212;892;873
221;541;54;662;803;555
934;781;630;25;831;671
871;452;636;402;683;956
736;984;33;270;682;644
819;832;782;364;220;142
196;46;668;872;1;39
423;708;196;146;959;534
985;966;281;218;361;578
900;745;829;673;331;67
179;24;683;554;521;686
119;443;822;25;506;77
842;85;132;958;632;326
301;164;494;891;512;888
383;552;42;564;604;133
416;459;618;521;942;837
598;993;828;810;35;996
319;319;59;370;76;307
576;371;549;707;104;326
297;8;176;216;547;19
720;255;581;489;38;861
724;326;242;619;504;450
158;61;768;30;335;29
872;581;869;29;803;997
809;249;403;495;333;630
242;721;213;827;798;489
255;219;508;517;597;830
675;281;905;943;796;709
248;816;242;893;363;877
232;323;915;103;500;402
502;70;495;489;597;510
846;176;567;449;401;592
418;616;407;642;74;407
617;859;664;910;858;670
553;816;141;45;954;762
512;663;335;118;917;110
850;93;84;440;655;172
732;264;317;798;690;750
795;743;253;926;277;626
102;613;415;218;28;97
889;78;362;978;297;405
933;285;289;554;450;434
811;270;187;876;941;307
306;311;506;258;558;968
653;327;530;811;899;334
81;579;269;606;534;36
949;271;181;105;595;751
725;965;491;351;898;181
397;451;339;909;148;672
345;994;553;30;523;530
759;267;431;574;735;978
97;127;531;95;692;513
901;349;583;211;780;784
727;609;58;811;568;720
523;546;475;97;59;898
402;368;744;49;121;846
698;877;521;201;463;117
734;237;774;109;680;319
172;819;230;259;205;744
112;699;569;154;5;562
564;680;232;794;971;854
215;812;288;491;923;668
660;114;618;498;340;576
994;844;62;651;451;786
454;26;240;798;965;2
439;74;779;346;556;518
901;302;481;26;426;689
869;758;328;244;545;397
332;927;501;327;909;439
672;277;994;974;30;299
797;256;702;94;128;972
764;855;732;463;351;150
135;579;96;408;687;198
271;4;379;62;615;233
68;556;118;860;493;162
405;968;798;134;740;159
225;615;954;844;862;193
995;408;829;819;153;250
598;625;963;88;558;770
249;169;504;721;919;955
798;498;947;296;118;901
428;813;87;149;478;836
890;637;740;131;19;438
619;715;244;999;186;26
74;597;29;450;415;978
326;238;66;270;369;113
692;178;616;360;754;95
805;154;290;397;700;636
631;30;956;792;884;175
128;438;730;518;748;237
791;31;668;519;374;962
792;440;335;75;325;97
236;950;746;749;695;59
536;578;637;379;718;875
172;294;192;191;908;832
122;612;19;481;80;160
691;511;45;468;49;73
169;307;206;340;538;131
326;578;464;74;624;867
949;726;416;57;116;171
862;242;105;428;626;621
637;209;963;436;610;724
265;106;305;973;421;890
631;313;976;518;541;353
258;19;318;418;423;377
691;869;439;174;28;281
573;540;692;593;479;431
713;88;337;412;807;20
902;582;671;869;581;349
844;813;743;321;170;549
157;672;385;339;440;320
295;929;833;970;100;959
626;821;28;400;949;141
169;721;5;328;291;68
704;565;628;62;775;179
42;389;651;967;719;852
456;746;635;94;853;666
112;26;942;274;664;302
157;368;420;72;481;697
428;707;752;891;240;354
598;993;216;698;990;390
513;590;386;252;568;819
171;363;26;731;34;867
303;508;472;925;48;969
662;326;161;376;454;822
585;122;843;684;185;973
720;279;186;262;532;527
288;731;52;732;515;305
588;807;620;394;232;172
649;535;416;841;946;559
793;290;339;632;394;211
955;849;55;225;764;532
478;767;740;768;907;820
262;194;99;657;13;526
199;122;995;376;99;720
429;257;306;803;142;145
425;945;903;358;697;348
30;177;655;332;844;347
912;906;276;683;640;36
299;45;723;710;814;208
36;413;562;601;176;14
361;131;741;792;899;193
126;98;617;546;409;911
843;499;436;331;298;84
981;370;746;262;720;310
971;958;126;791;276;263
701;693;490;424;13;386
744;581;721;450;102;794
465;187;980;129;140;97
545;728;668;673;518;563
102;454;649;353;965;837
855;379;352;467;873;215
267;434;969;509;411;456
911;342;682;215;611;244
808;894;622;993;798;314
441;919;37;377;304;235
606;811;928;99;716;628
182;957;834;975;132;753
533;302;926;978;497;329
552;528;556;389;655;201
733;615;743;827;390;493
107;303;674;303;842;957
879;659;424;331;668;591
846;171;908;356;390;538
588;96;850;819;835;961
770;216;489;845;500;868
145;6;156;616;23;477
512;370;348;650;498;641
49;133;130;422;867;645
718;267;668;964;936;612
677;935;144;680;692;210
321;96;932;213;452;442
117;896;538;575;640;997
565;165;212;858;197;277
348;266;648;103;331;673
422;858;226;759;976;518
846;380;477;909;982;292
920;503;659;141;422;274
806;838;721;447;168;969
753;76;434;650;97;688
720;325;490;644;80;53
212;574;427;461;867;271
211;868;176;477;818;866
374;839;818;564;52;441
219;487;805;706;571;917
899;480;613;98;39;536
688;172;622;14;479;77
215;636;916;926;842;879
883;388;689;24;612;720
128;255;498;832;544;507
833;912;738;128;346;91
379;652;824;749;619;269
931;828;191;739;567;898
896;852;995;238;684;87
103;680;408;583;56;313
255;913;349;968;977;361
565;24;163;219;756;469
579;789;900;455;283;180
73;529;232;910;967;768
616;27;764;454;237;361
54;755;299;740;572;448
151;434;790;209;170;129
63;274;199;326;218;378
315;484;465;973;922;169
840;563;544;669;522;867
103;465;597;894;209;280
54;956;298;312;428;69
201;1;966;433;305;663
743;784;203;209;429;350
430;967;721;845;207;987
954;25;325;776;3;143
470;754;198;548;15;446
505;624;409;535;437;95
756;224;692;600;167;78
250;238;548;605;484;465
676;348;604;517;940;776
294;151;932;838;81;24
119;369;951;953;36;184
770;4;540;652;148;953
133;782;542;794;497;978
504;897;245;206;947;630
662;250;335;913;835;992
663;890;61;169;984;317
753;604;593;580;823;764
849;996;49;431;399;638
700;197;838;383;567;86
420;154;35;630;128;775
145;716;420;84;75;227
889;625;747;409;90;363
825;764;601;491;381;200
681;107;789;363;865;544
867;316;930;259;643;777
714;66;425;500;576;74
589;637;628;534;347;905
633;264;496;555;63;464
667;497;295;954;940;622
843;376;194;168;285;961
829;797;185;488;300;746
749;741;761;661;831;454
291;105;160;871;857;373
94;400;561;926;402;342
982;778;959;852;844;277
679;93;808;170;681;961
320;311;707;21;75;22
384;691;51;517;441;536
287;406;225;630;404;496
754;308;26;766;585;243
656;655;476;202;117;464
83;625;601;971;239;693
563;55;413;998;976;656
618;87;844;904;490;762
437;100;919;480;769;328
706;685;660;528;663;880
120;756;844;93;875;483
365;280;789;321;689;927
508;697;289;909;9;234
206;474;782;482;790;877
679;883;700;806;416;905
403;446;278;906;873;606
565;481;513;794;312;523
130;599;232;389;409;166
289;834;538;767;580;379
809;514;292;560;577;453
179;311;299;643;127;150
547;469;553;386;774;509
188;499;300;483;158;526
888;148;735;565;476;52
973;74;15;979;205;352
973;409;469;586;650;162
458;832;957;625;580;831
729;579;624;628;331;294
223;345;245;78;967;802
678;474;828;321;25;251
979;720;644;191;918;482
416;53;316;836;308;294
99;558;619;211;319;319
156;212;589;214;200;15
715;916;724;769;857;216
967;830;790;66;460;269
247;290;64;973;529;67
993;796;975;166;431;183
647;731;323;70;873;208
762;669;234;356;235;67
895;290;987;288;584;875
639;53;641;422;240;40
628;599;943;823;690;902
905;768;697;650;772;704
231;983;386;63;362;899
522;55;234;958;583;898
410;873;563;555;459;618
576;981;367;819;850;883
87;20;466;121;901;69
474;757;907;810;795;588
332;584;777;857;818;587
327;398;73;668;3;841
108;634;821;559;801;945
668;576;599;310;690;319
526;207;442;345;936;265
255;328;250;271;574;668
106;893;576;70;893;313
596;938;135;382;305;487
951;777;40;914;489;413
74;99;323;392;764;504
717;777;207;38;726;702
813;344;513;660;879;291
972;706;976;456;770;173
235;915;630;187;637;411
121;653;487;302;2;290
594;853;828;961;377;221
96;547;379;315;435;857
415;153;127;34;955;498
136;394;398;661;828;785
150;374;740;592;739;983
430;337;949;729;93;200
337;181;937;821;251;106
618;788;862;101;371;46
828;282;952;856;621;710
121;480;386;685;743;14
510;129;33;124;894;788
56;656;84;240;684;250
49;772;504;284;150;92
698;149;537;990;896;790
335;53;27;384;210;241
484;384;832;881;216;594
292;995;297;785;834;300
414;211;888;377;521;85
541;351;373;849;541;356
928;256;734;714;446;836
545;722;288;96;679;128
920;850;285;274;952;699
170;336;95;705;682;846
644;831;43;217;955;550
227;105;641;438;235;958
210;463;785;875;844;726
625;733;350;655;467;46
397;932;643;125;221;481
783;978;694;720;805;889
916;511;235;954;138;242
864;86;736;826;779;230
349;313;703;396;956;29
804;405;686;305;917;231
930;933;273;793;679;739
293;57;464;177;704;664
431;136;876;687;832;892
668;230;34;889;127;539
143;868;706;620;720;845
732;420;596;977;138;561
558;221;363;646;898;77
944;634;381;607;321;913
925;441;829;840;822;223
811;200;943;956;175;251
543;776;268;532;11;657
969;501;194;582;365;5
751;456;68;172;978;703
178;945;737;257;208;177
583;520;528;24;340;254
967;484;727;889;481;843
518;441;530;317;633;572
627;797;727;548;894;335
487;927;284;290;234;814
259;871;870;982;42;575
791;190;476;449;875;948
558;923;123;310;662;590
471;669;728;398;534;116
79;410;934;936;582;274
801;173;579;730;452;353
898;21;142;925;276;211
610;708;788;726;104;236
866;445;721;873;636;425
952;953;553;578;165;667
71;810;452;847;17;486
720;598;906;89;396;655
175;571;749;413;949;79
111;906;298;654;786;845
324;307;334;766;885;333
936;440;948;905;385;65
906;458;704;882;152;695
675;746;348;213;437;235
924;454;872;92;935;63
453;668;365;586;224;671
411;735;484;698;851;632
142;727;722;406;746;321
417;359;633;256;395;178
151;181;372;670;612;905
451;840;852;135;221;676
886;17;108;865;353;746
713;350;528;562;527;955
354;715;570;361;724;691
46;885;78;84;915;344
421;550;322;226;375;130
26;638;904;240;366;830
669;919;152;482;535;317
390;441;530;463;404;968
800;929;41;292;896;661
906;649;479;312;346;531
917;788;620;298;715;263
432;615;299;353;937;181
972;96;621;597;892;299
784;446;648;995;235;730
61;771;877;987;875;326
521;558;507;615;161;884
193;643;640;265;70;374
555;700;849;780;372;597
555;150;44;790;160;410
981;151;364;352;30;250
904;942;998;70;498;530
455;44;444;865;394;428
811;937;780;781;224;128
306;125;792;457;952;54
931;385;713;147;185;420
769;342;859;335;328;497
189;866;174;834;644;435
269;856;832;759;182;652
983;230;905;880;432;103
92;63;773;334;105;920
565;651;551;10;833;95
67;516;567;95;733;348
668;504;227;978;801;902
125;715;458;827;108;121
180;622;633;830;776;737
613;834;280;616;368;932
71;446;756;368;346;270
769;825;476;99;699;424
972;942;115;299;903;564
459;615;782;141;326;979
531;712;703;549;330;748
8;439;564;634;904;994
831;100;720;732;309;538
730;831;429;103;451;488
669;607;90;522;134;549
70;590;29;450;986;555
338;560;927;228;573;161
10;910;701;217;228;180
866;260;709;222;185;810
41;633;373;971;809;335
113;323;419;5;959;978
487;61;535;558;885;865
614;640;512;945;852;889
547;937;181;210;719;103
500;781;733;42;670;469
193;470;772;668;484;975
761;115;782;564;981;259
326;152;329;399;860;884
488;773;349;820;73;186
288;385;261;870;436;416
556;485;956;188;48;992
743;106;690;462;234;987
423;639;791;205;577;834
980;208;770;596;491;726
905;559;659;467;659;706
586;69;249;224;899;8
300;236;331;935;656;151
840;605;130;457;446;403
210;854;125;979;59;333
636;760;341;727;692;763
