weight;ph;avg;watercapacity;bacteria;solubleprotein
186;880;668;94;381;323
155;400;28;869;524;328
321;850;939;233;860;125
663;215;709;946;154;791
571;730;446;828;862;789
570;220;958;232;262;223
424;177;12;87;932;312
528;82;9;278;532;137
282;261;502;502;172;899
657;930;915;917;592;203
7;722;230;638;954;16
54;975;193;551;315;821
310;124;261;55;115;357
970;217;946;22;693;214
874;112;316;509;60;521
795;777;213;659;289;275
651;378;487;533;827;973
425;979;773;605;528;504
554;815;579;186;675;845
151;121;186;831;909;509
506;753;356;406;411;987
162;769;32;34;83;536
778;559;194;279;331;602
177;63;787;650;902;763
563;526;440;271;860;632
466;452;730;765;102;562
952;864;542;316;334;84
726;295;970;865;110;417
122;558;873;420;242;795
776;126;244;886;690;928
255;440;61;902;751;275
881;433;817;849;255;244
933;805;657;712;377;359
479;450;999;706;206;570
535;458;432;950;299;252
657;664;328;82;265;526
157;530;752;521;699;272
296;191;270;662;572;171
169;292;343;409;531;387
486;816;181;610;627;995
549;714;923;913;426;480
952;301;390;762;388;33
160;183;416;739;808;659
85;943;126;993;621;274
210;803;742;548;40;951
172;894;696;507;643;384
640;615;547;692;591;436
699;646;696;280;851;304
8;476;907;328;427;309
375;108;861;251;1;568
738;145;512;644;60;423
241;217;644;590;307;508
16;49;994;934;301;735
83;7;443;233;601;726
695;586;917;550;259;669
266;779;704;157;937;129
787;865;463;311;232;352
706;88;832;836;288;462
214;117;832;736;890;448
904;58;54;378;195;900
824;271;80;240;473;697
88;24;972;551;703;639
29;131;106;723;991;385
921;7;564;785;860;37
85;616;543;604;492;277
890;116;122;27;27;764
303;863;341;201;38;576
23;441;678;904;725;307
518;303;33;602;967;335
101;867;65;587;318;311
899;825;192;934;890;60
100;841;810;137;900;731
638;853;645;624;146;89
650;409;549;946;913;27
847;536;665;984;570;830
619;548;597;237;408;900
268;258;137;434;482;473
80;3;630;799;558;556
181;822;557;543;581;193
679;561;511;533;846;482
580;263;871;141;637;572
782;164;247;212;433;505
951;268;778;943;524;231
81;918;133;396;266;784
193;47;34;237;319;343
128;170;718;478;640;484
676;122;361;304;876;553
613;681;944;838;990;234
480;202;176;717;648;320
485;776;435;600;397;115
27;692;733;889;142;983
492;794;251;389;686;777
387;277;480;201;109;29
581;738;821;682;167;259
655;284;969;982;29;305
699;871;574;842;789;679
6;292;580;213;931;136
996;406;390;485;377;377
36;353;888;715;387;360
3;804;544;131;520;542
29;940;102;501;546;244
853;83;186;406;710;96
127;31;176;1;953;990
884;731;523;321;474;522
536;506;228;603;377;74
983;742;36;76;631;845
491;684;86;462;19;412
644;452;470;445;138;288
699;604;646;19;182;448
686;886;743;777;711;614
966;501;244;171;483;550
362;942;449;273;508;146
793;867;841;341;517;561
56;37;341;393;522;547
945;907;384;323;990;261
337;846;621;972;8;556
874;203;814;96;9;501
294;299;493;383;711;336
172;254;571;781;725;508
124;459;367;530;890;654
981;183;112;940;834;985
801;466;305;617;486;762
665;785;389;631;364;156
759;783;518;579;844;101
31;935;933;930;644;459
823;37;418;758;478;668
151;609;45;699;529;49
273;621;781;877;790;4
687;317;989;104;54;445
232;120;986;282;863;667
552;566;564;26;382;255
538;323;688;855;855;598
488;274;617;172;925;747
544;758;405;950;311;380
156;285;903;35;820;104
457;911;996;55;268;486
781;572;724;143;597;537
181;18;412;183;354;208
66;729;844;210;340;832
126;827;869;262;990;696
85;928;776;934;126;709
470;615;306;168;518;283
975;568;982;15;191;658
122;45;308;194;432;864
788;76;107;523;887;433
338;849;489;21;661;946
406;493;247;363;839;686
203;187;941;321;943;217
109;694;857;165;95;375
433;289;470;557;396;531
953;58;183;999;550;825
524;494;645;825;223;965
702;741;254;797;682;69
430;329;46;36;201;962
570;813;561;107;690;668
210;493;389;943;69;776
92;181;724;513;238;866
284;357;692;281;307;330
413;879;475;883;506;8
441;107;85;28;171;788
881;314;684;825;913;686
55;810;729;861;987;889
718;891;791;896;404;211
601;236;591;982;118;569
970;43;277;885;496;630
505;46;501;675;369;718
978;829;720;202;400;264
680;945;140;778;969;216
758;748;287;827;649;909
908;844;318;791;648;24
679;761;705;262;581;716
561;356;990;195;319;965
671;721;374;125;473;682
537;177;363;58;633;562
613;14;703;164;106;873
651;465;776;974;724;985
523;943;898;78;557;815
738;968;181;212;817;410
327;817;635;192;168;254
810;599;400;911;956;890
684;981;943;494;385;503
977;109;902;419;649;118
521;733;954;500;923;204
183;344;656;188;913;645
999;720;125;475;13;300
676;783;279;796;659;934
152;560;234;272;86;393
515;683;693;864;895;963
378;351;759;922;284;782
953;189;932;162;400;84
289;420;915;806;600;942
351;180;22;290;890;972
314;866;43;141;306;829
94;488;323;891;258;342
350;849;966;655;399;907
679;507;679;431;702;646
16;281;722;850;269;137
134;842;826;193;995;494
926;951;426;472;532;887
639;176;447;856;897;257
62;214;128;267;959;877
337;57;320;588;494;866
543;933;736;853;369;69
81;99;609;528;70;665
363;243;381;111;920;221
503;554;304;799;962;181
378;433;451;131;705;284
333;885;332;719;851;509
501;90;380;116;611;971
691;31;461;533;155;424
511;760;662;539;694;774
84;350;975;852;52;177
274;933;838;234;293;997
578;315;4;730;88;149
976;77;226;627;751;460
664;341;141;334;754;536
615;798;948;674;901;836
908;797;859;470;250;336
843;991;206;813;599;645
505;233;670;98;593;728
356;359;49;527;650;283
424;98;299;118;884;54
196;28;84;941;807;472
278;820;732;361;251;202
159;591;960;856;457;806
671;438;848;94;144;992
687;967;760;184;796;447
792;206;859;436;898;711
890;541;462;886;194;49
608;35;990;488;423;41
625;365;391;146;525;24
631;78;689;952;588;802
941;949;352;72;80;79
37;89;748;647;937;447
208;399;138;512;15;204
965;261;977;869;870;676
905;92;978;113;193;171
351;432;356;817;456;259
649;613;319;297;355;400
737;275;511;960;150;706
808;264;837;795;848;719
981;992;827;998;850;80
118;793;587;171;373;245
639;599;474;604;194;995
689;847;685;56;27;260
395;253;209;974;336;808
430;95;525;393;620;360
492;608;234;294;488;443
749;339;74;345;935;396
660;639;221;574;861;344
141;820;118;464;469;698
210;800;174;642;9;191
67;913;414;628;696;745
123;883;576;738;233;416
316;151;582;782;606;514
152;5;121;938;314;911
389;439;361;216;188;674
542;632;57;749;727;576
651;531;506;403;863;925
56;206;4;983;282;476
740;474;442;974;657;350
704;497;651;527;468;794
936;782;11;633;576;394
617;430;522;833;205;334
157;63;639;292;738;458
920;416;281;590;198;583
413;164;354;389;814;689
6;462;825;4;451;714
178;170;771;881;309;670
531;371;913;213;568;559
409;595;956;861;481;908
922;574;110;162;700;577
542;205;208;605;294;707
863;192;125;971;131;216
879;785;748;822;853;543
800;624;372;381;649;328
260;788;78;208;701;771
320;226;614;301;164;859
375;595;901;441;57;77
357;248;368;782;923;9
557;446;893;17;340;926
564;193;14;334;913;929
913;959;11;46;440;808
947;544;910;487;127;924
126;434;94;889;771;399
272;628;515;886;317;831
761;652;248;849;761;614
225;461;313;337;551;594
89;153;451;356;461;946
707;859;955;588;323;201
659;478;177;814;100;987
715;823;97;696;490;873
207;964;489;540;985;240
360;696;585;612;744;398
383;388;469;924;851;360
207;149;30;805;275;741
21;406;946;479;304;914
574;325;429;41;501;160
684;649;125;901;843;80
928;867;988;404;801;320
363;720;688;579;380;25
198;814;695;308;94;893
574;628;437;269;159;617
697;151;153;919;971;379
51;165;21;493;733;299
716;327;717;755;877;21
910;997;396;345;186;529
640;895;661;977;647;798
133;701;767;831;524;979
432;766;928;860;829;300
463;865;315;638;432;188
170;855;722;602;509;522
929;647;795;430;942;404
761;934;842;773;950;162
106;515;197;868;765;959
209;316;980;659;145;877
79;736;50;442;600;195
559;775;962;128;924;288
218;430;539;769;993;88
743;200;406;728;739;127
203;573;464;390;817;346
125;173;142;658;897;384
775;807;89;889;691;796
653;752;843;136;246;766
278;724;75;758;425;21
34;850;77;951;515;433
410;636;507;257;460;512
997;774;806;252;925;566
293;938;522;51;319;323
463;75;196;414;50;180
1;369;690;965;381;694
12;997;384;780;480;678
2;322;708;520;570;300
79;309;756;842;836;181
35;294;310;995;724;255
491;584;638;471;905;188
480;843;958;863;605;633
880;922;951;835;194;322
347;497;400;304;857;247
276;342;667;429;690;610
255;952;182;865;72;234
421;482;400;58;47;816
520;988;114;939;99;300
722;843;895;184;528;671
872;963;292;896;364;548
501;955;574;283;51;466
447;965;596;467;42;562
435;888;482;856;364;394
754;325;111;503;101;344
358;902;177;344;22;792
648;899;814;520;241;733
670;571;759;181;381;307
685;349;997;118;760;869
895;545;825;664;760;405
192;28;74;695;656;607
398;94;24;515;490;644
571;835;745;355;744;362
674;64;658;258;655;981
348;445;921;893;847;477
454;856;238;836;906;846
760;299;613;758;188;85
773;898;94;183;290;162
575;446;537;972;315;30
281;344;897;314;96;502
338;308;155;401;672;370
238;748;247;957;752;118
405;198;100;787;181;671
172;734;744;314;727;465
281;787;257;850;94;720
609;908;867;221;68;904
699;177;896;878;851;69
745;712;152;369;85;777
632;592;196;847;404;814
970;748;592;601;131;363
906;153;449;827;736;452
221;753;163;374;778;481
726;846;626;538;412;744
785;693;554;278;823;50
130;917;703;847;157;749
701;266;380;747;61;139
487;866;98;999;607;99
522;112;555;757;441;297
801;219;165;641;90;690
431;393;291;749;686;105
724;773;973;641;242;751
374;861;598;898;712;213
435;19;688;639;904;270
957;326;598;384;458;21
800;572;718;301;406;594
426;378;26;23;627;108
704;169;978;529;361;352
781;521;683;5;213;437
786;714;578;986;777;653
315;177;838;174;415;14
926;552;325;506;430;649
878;993;587;150;73;284
307;17;952;235;376;868
792;653;481;603;535;365
649;714;682;866;456;258
190;937;936;302;588;203
227;801;397;960;526;29
74;833;628;454;550;316
954;885;745;345;163;360
299;306;335;256;983;358
393;488;633;427;222;132
340;902;864;405;431;300
517;483;697;224;337;251
611;632;554;339;275;17
117;938;282;207;108;918
955;129;55;794;225;926
30;890;320;106;959;317
92;915;158;510;30;170
747;329;943;690;132;158
697;1;795;858;776;253
88;444;305;858;438;206
118;487;543;635;896;961
557;213;577;38;65;812
703;590;222;25;861;439
641;192;570;973;890;629
464;487;624;299;466;11
631;523;123;482;962;914
329;962;39;166;950;9
307;300;654;617;346;96
857;416;67;267;283;47
346;904;687;169;511;830
105;290;88;274;37;453
965;798;579;503;524;37
671;948;985;700;541;36
41;10;181;940;920;329
678;681;505;381;472;166
694;96;617;764;929;112
704;76;979;465;667;845
391;317;141;223;212;888
361;287;715;677;944;588
594;384;43;942;228;326
969;402;942;683;943;767
94;816;239;920;383;70
951;250;423;623;371;993
579;890;489;87;621;220
481;318;602;359;783;832
704;395;617;505;862;92
752;748;99;332;824;398
451;905;37;129;822;394
726;385;560;724;305;141
690;593;675;776;175;207
296;549;594;876;77;421
668;825;55;147;770;244
585;578;694;859;759;836
747;419;811;841;273;750
160;734;608;489;187;242
172;853;295;386;160;106
441;90;367;121;304;266
53;289;55;253;103;705
673;334;205;331;310;695
132;445;164;297;552;135
491;506;307;830;530;176
537;573;406;556;370;554
147;658;523;615;165;314
47;747;356;604;134;892
158;965;369;358;296;832
300;964;828;429;167;396
417;431;112;461;26;881
413;442;100;235;422;875
700;16;810;383;286;631
765;328;691;600;932;979
229;755;824;701;402;633
893;685;151;558;201;506
825;138;989;257;246;64
391;612;421;284;633;21
638;681;681;171;219;424
637;109;164;755;214;382
229;51;582;49;46;589
535;253;720;452;20;992
779;400;416;94;589;724
147;205;928;771;12;281
290;439;301;650;116;294
334;369;589;661;942;429
813;405;446;486;590;314
592;416;317;308;552;777
156;501;91;872;356;201
326;768;48;548;232;539
458;41;952;846;126;561
882;72;270;522;238;563
73;352;855;380;401;309
632;938;214;983;883;447
848;681;508;332;836;318
824;414;367;251;931;541
917;673;12;630;13;510
484;752;339;133;50;96
194;384;380;328;52;515
255;270;921;924;936;954
967;552;723;491;810;9
916;164;477;102;585;24
832;797;152;473;320;63
932;930;691;604;31;86
34;20;372;20;793;294
946;300;76;871;434;619
68;685;162;880;154;480
880;687;70;213;800;369
554;280;411;925;693;462
482;50;431;120;506;622
113;702;882;388;447;120
6;132;248;264;521;338
384;235;673;310;919;373
204;90;543;94;362;915
610;808;411;636;624;45
610;303;464;460;737;852
154;231;946;621;72;865
872;289;372;144;385;201
906;881;142;731;587;593
708;806;816;329;454;340
786;811;203;139;9;398
43;267;364;419;12;159
161;782;505;54;594;146
784;972;974;831;675;959
50;329;255;455;252;752
258;412;863;180;640;516
55;52;658;242;874;88
742;888;268;852;17;831
966;137;894;975;713;631
481;381;683;269;278;656
652;354;270;44;751;223
931;744;278;713;269;295
158;479;862;565;21;774
725;130;414;949;286;169
945;3;219;930;834;306
439;211;942;18;877;65
409;804;889;277;524;286
991;341;858;978;312;667
9;546;11;474;444;138
484;936;504;49;903;665
471;270;318;378;205;596
946;63;245;648;406;963
280;447;181;40;558;518
969;735;954;888;269;935
475;105;988;761;882;987
5;143;954;45;527;552
929;848;822;828;977;762
20;676;996;303;341;216
628;860;994;319;561;929
975;441;641;61;143;977
651;283;550;569;674;420
718;460;205;863;450;723
803;896;703;371;497;951
595;642;941;919;906;171
329;528;344;721;662;416
988;331;238;328;840;678
166;208;417;713;271;681
152;499;285;343;502;452
543;294;802;749;99;382
461;803;226;185;86;377
498;447;849;940;938;641
430;23;440;630;300;956
38;645;657;891;796;251
756;933;96;967;448;971
934;511;317;477;664;284
183;903;582;416;272;617
613;67;639;360;831;559
140;228;352;31;985;687
706;316;190;37;690;788
952;918;736;243;141;67
748;742;815;107;994;969
682;393;986;882;532;327
636;940;488;493;920;667
885;643;903;483;739;378
748;33;175;453;454;676
529;242;454;287;928;515
557;427;154;269;387;618
837;98;80;115;896;764
867;951;988;368;96;37
282;633;364;69;24;200
613;991;498;870;340;858
209;8;463;843;657;882
735;539;40;91;944;61
720;952;458;198;41;175
783;893;166;75;864;648
64;653;767;364;746;113
846;9;609;102;822;483
545;138;259;582;375;359
789;649;257;767;14;852
254;903;512;871;33;845
173;175;17;801;6;52
223;705;438;496;281;426
399;66;13;655;917;319
625;520;205;750;163;800
862;516;987;890;464;713
193;832;997;421;554;783
28;794;332;934;220;965
491;503;349;9;71;772
336;897;266;450;912;27
966;410;83;486;573;620
279;662;776;631;157;180
512;320;813;170;573;49
715;301;837;95;12;352
993;338;202;570;941;752
665;22;526;126;341;131
263;848;315;787;922;561
828;731;46;812;631;954
343;297;9;393;816;734
41;38;209;786;515;536
242;691;217;418;548;343
217;252;786;63;353;757
156;626;941;901;446;814
203;391;423;633;305;980
289;519;316;34;654;174
957;242;190;117;608;227
121;324;879;401;747;403
581;618;326;993;846;757
245;131;340;600;607;821
546;619;417;40;850;787
150;386;994;925;60;742
379;426;175;533;272;879
476;920;353;301;855;691
505;211;711;182;694;496
751;970;730;368;455;568
196;34;188;850;117;739
973;308;489;104;762;984
180;178;170;837;202;381
993;211;342;116;694;887
38;624;450;907;112;442
151;224;193;819;967;715
312;462;337;490;369;530
136;890;143;560;124;806
890;391;717;407;124;374
633;173;528;183;96;779
700;752;73;457;656;902
196;997;78;190;317;653
906;250;743;294;949;559
430;857;965;505;166;886
929;574;251;569;797;900
816;365;546;621;836;491
912;146;370;957;484;845
431;975;402;515;179;447
20;111;795;725;614;499
870;182;590;833;954;884
311;557;294;509;471;103
693;636;55;656;119;464
931;351;403;695;889;447
769;995;132;421;73;909
645;536;976;547;302;678
617;604;308;359;933;544
961;505;502;625;588;109
160;413;176;848;245;906
242;646;964;413;573;772
145;853;224;307;709;676
598;121;677;973;579;665
523;4;90;971;828;500
973;599;230;302;344;569
425;900;922;136;318;682
845;179;792;973;992;599
726;481;295;529;358;181
727;78;398;575;703;732
104;189;188;81;25;986
162;628;926;736;945;880
288;723;13;145;279;91
551;697;381;111;750;814
230;892;177;546;161;354
76;185;995;715;250;853
179;124;906;25;312;675
123;527;895;234;476;137
698;888;682;669;174;572
465;950;441;897;10;565
792;305;232;963;872;13
942;142;652;177;647;925
562;239;104;308;974;151
199;296;796;245;838;908
784;27;814;428;824;150
642;347;275;198;717;43
49;437;293;370;148;568
378;941;534;563;120;629
35;15;754;534;222;967
934;763;441;235;235;792
967;785;135;806;623;208
212;865;658;213;75;269
818;228;30;337;374;327
650;878;846;296;744;893
711;430;790;408;709;339
150;443;64;897;275;975
42;115;485;103;727;58
326;697;320;303;612;227
271;436;426;774;48;280
167;242;921;112;291;160
356;708;150;470;642;430
163;671;484;464;8;415
867;152;159;59;285;903
193;490;60;805;795;487
147;613;544;941;690;871
443;353;192;226;542;515
551;685;628;67;427;74
348;976;203;922;579;727
300;692;631;479;8;53
126;215;302;866;252;803
375;149;180;90;988;892
964;105;413;374;837;273
889;721;536;928;865;664
407;954;789;99;967;97
644;637;269;655;385;146
710;454;929;491;635;635
266;753;276;444;860;259
840;501;695;840;161;1
804;299;696;571;435;645
122;871;730;521;169;161
815;870;483;984;471;467
316;884;894;807;811;765
620;336;969;559;90;469
785;131;313;657;497;118
848;615;510;773;831;667
73;419;517;317;893;959
1;806;27;677;765;236
515;218;740;168;459;538
804;269;441;654;542;931
699;900;981;425;49;869
924;645;772;670;463;254
658;653;62;1;625;262
119;426;102;952;792;594
931;129;584;290;803;448
841;290;194;699;680;277
326;505;447;556;984;55
28;186;821;928;284;354
713;60;652;868;223;623
552;721;415;565;486;589
676;200;926;642;191;915
133;397;275;714;900;153
745;989;887;830;568;482
184;271;743;66;224;560
938;422;640;510;334;89
227;918;672;33;162;584
743;627;125;164;146;355
316;576;184;503;967;191
179;99;661;134;561;606
101;37;329;516;530;685
97;751;862;906;702;752
826;162;430;561;974;745
252;271;402;8;235;349
644;636;596;270;703;603
225;684;543;324;790;847
966;925;156;134;989;789
210;162;36;499;163;471
683;755;336;434;83;862
945;855;186;914;421;999
971;353;372;511;386;773
166;542;944;862;789;223
5;152;665;247;635;841
95;232;134;418;828;193
385;246;149;783;540;67
560;416;569;841;425;297
977;116;130;140;607;939
87;406;280;644;437;652
470;975;741;771;338;271
795;152;384;560;798;740
741;268;641;512;187;836
585;107;140;471;487;543
376;410;806;956;502;71
205;926;683;444;806;792
318;945;117;677;404;942
267;266;954;183;352;321
831;570;306;744;573;254
39;874;475;882;249;105
332;121;497;160;172;939
489;95;523;694;769;234
652;430;429;36;794;253
425;841;104;394;734;939
952;965;213;278;538;683
837;716;678;837;705;96
790;520;965;657;166;468
512;227;593;334;907;740
203;710;968;453;854;140
32;5;50;600;372;525
457;793;232;302;294;153
420;165;183;533;905;277
943;808;372;575;346;142
526;777;49;797;972;931
427;746;382;230;815;455
306;161;130;441;431;550
819;495;531;713;643;370
42;413;645;394;402;316
9;802;370;800;50;507
921;386;131;621;835;174
344;463;313;236;787;240
285;21;582;828;663;29
895;89;35;86;746;863
854;111;572;750;870;168
609;692;808;589;76;116
41;465;279;566;324;224
908;176;205;370;51;516
567;812;946;776;637;982
929;702;20;837;507;192
904;972;62;619;935;972
227;613;678;539;373;217
377;622;83;555;175;442
83;689;342;119;921;69
589;856;369;184;207;129
780;484;128;89;839;847
400;343;868;542;372;642
874;548;58;116;688;382
170;843;223;454;385;465
648;844;647;586;892;823
157;719;926;482;131;589
355;515;200;844;620;209
17;7;398;356;756;244
484;223;141;198;100;75
229;698;151;997;383;495
226;327;106;900;171;171
2;159;867;197;916;947
909;99;222;59;417;438
555;224;249;611;417;241
429;1;463;4;873;924
258;648;941;995;95;438
960;813;688;271;125;913
473;876;402;869;254;543
155;653;816;519;476;742
72;199;882;38;158;500
445;970;121;596;950;475
929;795;966;396;749;644
332;802;465;76;535;363
980;19;156;749;426;157
267;890;50;129;535;937
798;368;588;787;250;319
937;594;17;731;151;728
780;776;713;710;557;509
863;936;866;283;741;694
123;311;951;985;957;90
307;134;586;803;899;311
581;258;956;953;653;660
211;909;57;833;571;525
402;130;460;835;426;92
460;691;490;583;861;380
503;887;917;497;769;14
977;41;644;228;828;757
645;267;348;946;553;91
833;55;47;583;681;991
222;402;890;487;850;496
420;645;423;384;691;558
950;399;552;269;756;277
525;822;376;495;970;936
412;200;694;295;942;712
100;398;314;880;298;592
954;883;791;56;453;256
500;229;173;221;488;376
357;963;103;256;296;80
836;356;945;46;664;181
611;49;351;968;138;355
35;7;603;66;570;925
452;359;378;630;633;429
900;557;546;169;193;621
985;11;66;812;394;815
707;209;524;39;120;879
467;799;544;682;590;816
25;855;112;561;588;560
577;436;969;863;554;309
387;927;498;609;843;912
761;245;683;651;855;220
58;473;902;567;536;794
223;591;608;361;189;997
724;198;174;558;163;654
586;764;831;74;261;412
802;679;922;358;671;405
767;941;323;392;917;871
60;339;450;775;811;992
124;466;747;19;199;190
96;783;864;570;169;797
450;292;380;766;746;745
655;794;556;102;687;423
326;765;404;422;587;897
116;287;236;962;679;882
562;551;765;945;714;352
20;842;749;247;197;91
102;231;412;65;689;933
950;292;704;340;143;839
941;469;836;90;80;231
956;774;557;335;702;257
206;58;858;151;413;575
850;225;962;919;269;132
224;664;631;359;201;569
192;296;170;193;820;625
715;645;856;578;666;187
286;537;71;908;975;705
817;482;170;206;786;901
554;213;428;511;833;521
645;350;779;590;821;429
819;464;340;239;345;410
936;441;366;151;732;361
586;728;52;310;773;32
361;951;244;260;118;183
250;833;821;471;997;242
52;135;37;549;400;238
861;511;882;745;937;825
901;299;534;761;505;54
561;933;640;384;82;76
700;577;794;5;905;355
902;674;760;582;810;751
358;54;167;641;600;757
716;794;169;263;371;124
285;263;746;437;341;534
240;97;992;801;9;194
674;897;96;37;558;770
449;320;526;124;783;618
95;805;672;927;338;291
619;85;336;994;680;659
908;860;129;807;149;552
41;882;723;896;99;398
322;665;804;871;806;423
191;307;387;469;385;321
752;515;356;736;665;903
396;709;287;319;286;52
918;864;557;444;576;516
455;558;697;856;78;599
705;41;445;562;395;283
376;686;706;248;156;135
854;745;289;562;202;380
201;743;703;207;180;532
653;797;155;126;211;98
277;947;961;712;201;627
84;876;743;341;231;600
416;237;920;407;753;601
997;946;367;89;276;190
167;841;800;287;571;989
983;286;585;423;456;391
69;614;394;580;792;989
864;71;43;155;483;93
927;651;543;302;752;631
884;563;428;933;960;43
445;329;244;509;394;613
975;924;586;556;111;723
171;19;906;617;241;412
777;557;251;712;885;157
30;271;1;950;525;193
845;205;389;157;851;693
938;992;555;606;752;217
846;376;198;239;512;487
231;165;153;837;881;989
272;385;424;378;177;809
834;581;849;339;111;251
162;601;163;764;255;17
514;698;402;874;185;291
333;164;517;857;216;489
645;746;41;980;648;934
984;735;748;363;612;641
356;395;501;788;899;255
241;395;998;538;29;392
283;954;628;481;262;284
397;63;81;666;469;575
72;847;789;666;486;980
454;732;975;590;581;964
839;480;140;128;545;849
510;564;73;673;548;368
664;535;956;720;938;986
220;957;34;421;759;628
770;775;596;259;60;428
629;321;494;589;98;846
740;955;469;305;672;430
60;357;904;699;774;478
76;950;489;978;930;430
816;307;887;875;647;429
392;417;923;112;770;804
514;414;437;888;923;800
868;392;68;394;453;300
782;857;105;371;289;616
782;297;115;137;18;655
570;101;447;799;243;957
129;29;595;914;263;483
683;853;495;418;335;690
331;581;424;827;775;599
838;25;623;574;243;136
845;536;537;63;915;319
3;984;100;217;642;307
11;39;723;957;16;631
619;546;480;73;514;51
322;299;999;164;739;550
415;828;689;1;155;977
710;863;799;599;696;542
727;283;885;692;671;755
566;631;455;844;335;544
88;650;426;845;204;770
300;718;43;421;196;444
305;409;448;623;71;364
86;909;278;629;769;195
751;579;94;711;175;237
338;552;855;839;910;763
725;709;530;660;256;267
182;248;954;427;896;925
319;68;902;439;773;891
475;210;279;905;443;507
570;850;577;418;795;906
891;419;217;542;827;880
723;279;834;89;157;782
685;425;355;367;933;379
681;342;496;266;58;915
506;922;346;860;143;92
415;437;540;306;621;381
452;4;947;769;529;108
845;673;926;24;800;358
748;301;194;813;930;270
704;932;321;517;453;526
202;826;386;856;923;848
556;586;909;658;240;985
127;487;954;527;126;518
7;412;138;153;607;543
101;93;247;437;905;328
121;369;437;491;410;38
184;899;273;298;550;243
960;566;463;333;503;5
446;378;879;679;418;31
208;412;733;783;194;669
302;776;682;208;57;345
190;994;259;465;451;666
552;765;335;214;423;971
759;449;216;327;593;986
574;576;360;667;789;941
26;216;183;985;782;291
591;451;422;785;981;999
481;665;406;241;386;296
18;260;521;866;716;359
779;934;203;184;471;127
803;801;42;305;842;319
516;601;572;161;929;409
621;27;39;343;647;36
65;219;401;358;945;687
662;319;775;5;980;62
988;422;910;842;69;906
680;656;500;620;823;422
947;317;180;252;693;174
168;817;721;168;610;341
341;592;275;98;922;288
315;986;290;783;658;621
700;487;653;333;21;416
675;171;11;501;733;139
309;371;737;302;849;116
161;779;235;136;700;306
540;263;966;757;858;84
421;992;785;29;651;28
91;666;575;442;994;89
6;53;659;573;301;786
494;490;291;875;773;218
343;42;916;632;284;792
329;449;764;156;317;272
659;968;500;415;671;655
402;228;614;483;148;517
485;579;334;999;61;357
979;552;584;102;495;353
755;947;626;313;429;640
110;140;164;340;506;213
104;767;381;146;304;933
798;865;547;415;84;13
697;91;588;385;314;745
249;441;871;232;138;736
864;243;54;849;765;478
452;161;379;98;331;968
991;268;978;269;6;122
746;809;517;291;766;758
899;818;920;995;427;729
997;862;898;425;718;943
189;304;504;394;844;131
682;826;338;157;601;157
802;113;734;14;457;299
387;305;713;718;990;1
137;828;249;88;435;266
47;45;816;3;35;19
844;177;98;16;536;297
192;859;266;632;43;792
89;706;866;450;696;883
318;636;963;409;276;949
340;581;49;232;279;794
717;946;279;599;956;312
14;847;297;909;16;50
81;400;727;273;678;188
753;722;441;248;603;714
629;172;625;775;100;872
358;544;439;383;858;299
185;900;963;163;421;249
639;566;754;239;567;786
547;222;60;750;325;235
760;199;913;405;415;760
843;632;218;552;120;341
963;800;204;468;140;589
33;497;555;944;757;901
466;471;739;487;254;674
533;283;127;752;49;152
292;431;671;199;561;346
447;236;796;773;463;80
363;780;475;487;86;549
743;921;903;519;299;819
392;901;835;206;524;356
264;292;19;975;533;209
240;583;126;212;734;61
972;825;8;100;237;979
364;656;826;248;572;150
314;388;633;901;607;412
596;469;467;439;958;827
787;385;575;337;244;793
327;646;619;86;708;450
609;194;807;46;571;736
409;327;265;746;941;28
148;855;861;125;520;879
587;574;549;542;631;34
452;98;582;886;964;111
78;868;165;40;873;809
984;119;417;856;732;402
624;720;491;306;919;323
899;684;71;561;769;332
497;204;451;402;658;31
24;927;778;226;498;754
282;400;569;358;802;614
332;526;175;56;711;518
75;988;191;738;965;827
618;2;745;180;959;669
971;475;189;852;604;352
894;893;238;171;936;374
322;779;937;761;365;221
224;859;719;38;51;690
184;936;182;454;931;837
823;296;833;836;116;697
659;637;513;106;202;7
828;330;225;69;425;844
604;230;11;978;379;655
444;200;921;841;376;594
242;383;745;658;615;187
979;216;796;23;48;24
390;41;976;412;28;897
234;656;723;312;405;837
737;868;121;142;877;349
925;225;65;813;657;483
991;341;992;309;928;298
779;735;123;290;342;556
717;929;664;458;809;264
89;162;769;72;909;156
528;207;837;416;179;665
311;321;866;793;777;432
947;253;694;201;763;256
977;453;222;227;150;7
179;761;754;345;250;259
640;976;157;460;340;179
492;183;52;169;450;893
434;764;840;876;393;897
162;711;504;98;849;214
72;682;503;839;549;937
739;819;759;855;607;580
708;499;258;575;483;879
818;463;196;76;383;658
671;161;797;731;786;578
697;940;106;148;110;784
752;75;830;233;484;983
319;266;824;298;604;661
661;822;236;946;98;332
77;824;987;488;263;536
996;576;886;16;183;974
222;172;572;821;877;818
635;378;89;371;388;82
20;346;974;997;630;218
752;336;726;111;583;681
69;354;378;692;726;440
481;658;766;171;337;235
989;27;585;516;702;52
34;221;851;275;509;341
629;933;470;577;265;452
761;957;134;156;300;226
770;994;12;322;287;202
163;62;305;915;432;144
540;505;774;747;270;272
271;685;597;752;514;577
303;199;722;259;258;219
436;98;890;427;302;796
415;31;162;450;806;652
8;906;331;936;433;658
