weight;ph;avg;watercapacity;bacteria;solubleprotein
357;234;53;501;559;762
748;969;323;996;360;686
780;229;358;940;429;938
500;769;22;371;325;253
563;894;901;960;472;338
81;863;99;31;877;457
231;298;292;331;777;390
899;89;369;433;974;51
786;358;309;384;146;475
706;985;70;634;853;877
86;482;81;719;115;320
349;750;703;525;156;622
328;249;73;578;808;557
895;25;837;143;143;731
745;425;140;331;125;804
435;547;846;454;647;377
654;625;50;73;242;277
291;803;33;242;418;238
135;81;443;961;240;602
647;560;965;111;208;274
500;824;384;603;602;163
271;682;217;95;591;10
766;705;848;687;41;939
750;975;356;330;954;587
825;533;740;704;241;845
209;435;785;359;982;750
326;732;838;440;260;872
616;230;824;775;387;703
596;472;664;592;202;493
882;287;365;479;331;540
147;1;676;360;853;742
543;940;655;537;6;416
713;703;159;705;7;852
248;634;132;47;752;358
95;693;67;668;100;941
995;558;797;520;569;751
590;914;370;565;713;532
286;459;839;33;901;158
498;510;80;664;225;791
6;492;81;590;898;533
394;676;102;943;195;984
579;107;330;850;901;106
752;447;242;150;851;307
302;210;531;98;618;386
5;453;119;151;866;584
854;44;842;644;640;25
369;846;490;92;383;58
999;975;432;572;506;702
308;587;975;765;463;397
930;905;207;282;469;107
793;933;890;845;19;468
15;821;260;278;670;464
942;752;200;145;251;377
896;389;331;649;889;463
538;800;87;211;17;603
676;630;982;127;208;660
318;93;903;169;404;305
10;916;673;383;813;757
708;306;483;343;21;479
545;77;953;284;62;115
31;525;378;285;183;264
543;169;1;35;77;383
392;224;670;900;80;293
387;357;614;653;368;92
118;111;925;776;385;934
265;2;494;599;179;668
133;465;44;372;593;453
751;515;748;584;837;546
908;146;863;864;152;430
558;15;786;283;60;259
63;912;726;840;122;754
413;778;471;141;979;677
804;246;347;203;362;791
62;710;452;840;36;586
998;948;183;211;600;722
66;364;599;701;494;453
322;499;617;603;640;449
590;184;811;758;143;697
495;172;568;844;706;469
623;96;520;925;146;406
135;377;329;227;627;733
110;807;312;827;340;176
664;582;205;245;150;357
158;17;283;381;523;77
992;492;69;331;301;404
62;905;857;968;748;580
808;92;734;468;3;169
8;796;285;126;782;320
756;302;915;6;441;447
941;153;726;97;131;485
730;670;542;153;975;580
754;777;977;867;890;627
404;353;246;523;112;788
747;250;992;819;383;354
361;550;32;602;664;564
776;118;954;67;192;343
913;845;745;876;533;453
597;829;375;474;738;302
516;608;537;87;336;722
409;243;366;629;582;832
695;178;393;931;363;865
321;332;900;152;214;555
970;793;326;850;266;129
770;984;973;98;952;31
554;306;334;193;383;49
103;859;296;609;738;377
523;756;177;896;931;317
804;64;342;397;819;37
495;491;103;988;994;435
786;335;696;728;489;901
229;734;692;588;987;161
131;907;213;990;783;531
531;827;880;188;463;808
552;117;764;722;555;987
774;367;47;171;971;887
546;437;608;401;794;718
40;67;732;642;295;243
811;190;234;571;496;470
570;808;945;39;529;447
969;894;164;223;108;221
48;555;249;684;257;92
536;700;320;589;8;522
749;229;290;658;220;965
729;215;805;18;764;465
810;8;313;896;579;664
294;841;723;744;626;474
23;13;236;104;118;151
757;977;433;239;914;664
321;794;941;692;462;199
59;679;797;406;564;762
750;661;905;47;868;232
542;911;689;250;107;774
857;846;565;809;243;58
197;477;395;735;64;441
110;308;855;892;974;627
461;795;982;411;948;313
204;203;671;91;56;654
408;241;576;91;894;500
203;631;490;381;318;361
46;571;909;924;505;218
134;600;186;589;452;388
229;519;562;531;153;784
623;879;320;761;464;465
887;974;907;217;427;971
421;606;241;614;679;26
107;34;122;600;362;739
413;358;77;553;562;556
652;172;153;240;841;856
575;153;637;674;873;419
824;325;719;636;710;485
207;356;95;295;726;392
351;808;28;26;827;530
466;507;321;761;147;913
926;34;811;264;918;265
84;787;692;246;82;868
211;416;317;545;935;406
581;175;213;480;859;642
927;372;54;144;23;740
384;421;772;22;292;557
385;374;995;14;20;756
316;87;642;673;790;856
541;123;492;992;715;634
628;697;9;143;991;434
602;158;878;626;450;920
152;83;283;258;281;14
348;534;422;325;189;746
764;391;283;934;153;487
849;536;966;5;410;649
255;188;344;96;105;550
823;696;983;703;614;18
700;714;676;516;630;640
719;740;415;353;206;640
903;657;414;741;892;137
839;903;112;130;718;82
94;82;28;43;972;207
171;749;638;331;636;667
839;890;894;984;373;770
202;331;435;23;141;452
57;334;584;43;77;774
889;820;937;331;305;971
95;604;354;834;737;364
788;344;595;75;448;967
210;332;930;302;590;594
211;8;103;8;449;538
809;247;723;963;172;382
221;356;808;838;727;821
929;242;393;942;511;421
133;64;386;463;539;389
783;83;550;566;16;278
49;53;292;122;848;724
428;184;847;990;939;736
297;709;19;782;92;253
578;698;629;648;229;317
276;415;506;850;295;976
118;672;125;799;541;120
462;991;311;624;720;651
38;185;645;810;483;668
813;144;53;762;736;568
632;931;126;336;338;888
602;591;398;142;984;281
150;34;363;95;923;809
606;341;206;38;423;953
632;295;854;129;849;460
962;57;136;839;8;141
506;598;256;960;633;765
995;613;962;837;612;528
924;867;702;937;103;974
633;704;131;729;239;396
717;348;514;47;52;461
502;261;142;801;667;379
450;342;929;565;154;214
378;821;413;225;741;962
179;101;765;305;469;82
750;203;829;684;499;901
855;456;838;269;861;808
455;43;748;874;841;355
535;285;510;450;113;2
397;922;206;25;106;968
384;661;947;936;998;937
680;605;441;294;337;747
443;342;733;507;943;711
4;855;523;910;744;282
520;363;477;147;26;508
474;53;575;202;468;606
239;990;974;638;478;274
332;297;339;189;312;909
775;361;14;237;673;333
685;155;559;212;209;905
702;446;891;759;902;996
334;921;376;775;418;797
449;606;564;899;599;208
637;127;924;522;567;953
461;363;549;631;853;654
427;568;519;760;250;33
241;810;899;106;48;909
142;471;764;96;461;626
684;552;303;174;561;184
742;280;55;245;17;436
846;297;992;281;948;713
928;717;823;778;484;525
360;869;855;289;904;519
594;938;313;124;950;510
354;682;882;621;835;796
964;322;328;840;289;214
201;174;997;852;865;290
331;718;504;897;25;789
703;91;869;390;241;289
393;85;410;410;289;434
264;780;514;4;635;471
367;252;893;823;73;652
572;758;439;615;115;46
977;450;850;284;655;111
411;319;148;490;885;252
481;56;767;946;991;145
278;124;620;635;863;671
496;984;224;723;43;672
787;123;508;214;525;324
745;347;80;770;267;580
301;891;726;938;939;702
113;92;292;326;911;39
960;38;274;367;685;737
695;81;780;692;145;391
571;636;630;891;282;832
622;492;524;173;262;872
346;985;298;831;636;115
193;233;745;552;722;630
514;234;893;164;352;422
667;863;338;516;277;357
27;515;986;748;697;532
746;938;404;495;360;707
583;876;908;787;374;871
351;290;57;873;830;13
10;790;578;765;789;516
425;699;477;423;223;875
861;289;479;208;708;648
84;775;987;794;545;414
465;671;615;44;185;520
102;923;487;691;526;274
538;822;193;436;193;643
363;324;311;53;909;416
169;534;508;673;414;21
395;596;426;163;212;899
738;875;50;195;203;311
458;196;362;204;516;495
535;690;455;218;946;806
936;740;376;190;416;324
69;105;924;334;191;544
688;615;324;64;59;413
221;17;513;997;805;125
862;825;922;941;22;108
320;353;677;408;242;465
840;423;677;691;738;960
858;292;802;643;13;168
780;182;753;851;90;597
278;80;975;546;136;191
734;387;105;783;213;7
771;306;376;426;280;206
561;624;322;46;997;976
389;797;736;159;22;888
748;195;31;137;434;838
579;782;405;3;627;81
14;234;724;627;888;20
352;653;715;53;649;198
170;408;239;514;548;135
582;54;795;419;508;908
260;163;945;301;24;787
590;427;944;273;461;578
209;309;950;429;4;635
748;317;280;656;565;521
889;983;955;409;15;717
119;164;735;339;235;902
551;709;79;907;43;991
687;991;520;807;147;796
301;642;680;406;137;797
818;652;764;524;966;359
376;882;806;748;654;993
538;819;649;136;354;989
500;484;303;189;33;761
208;280;285;63;598;963
179;647;749;12;888;230
787;42;396;725;192;117
783;994;41;903;405;860
982;746;78;186;897;6
127;932;951;688;683;260
354;246;391;985;174;94
511;778;663;334;872;197
649;610;382;909;811;698
980;611;947;249;290;172
287;574;115;460;61;242
539;300;69;343;474;274
126;607;622;273;213;882
506;411;866;708;727;534
576;313;798;896;107;68
981;826;69;681;848;57
202;302;271;554;677;895
436;54;943;864;872;911
870;132;695;885;29;953
349;913;632;984;918;149
420;79;676;206;657;437
31;574;725;808;268;972
4;563;281;308;804;415
397;677;757;86;311;191
721;407;849;483;735;942
391;877;652;43;666;761
652;782;588;248;472;979
189;89;716;631;626;487
787;872;963;458;517;823
719;116;470;505;732;41
261;547;835;596;844;743
563;333;809;600;11;714
77;167;3;411;931;644
967;286;870;206;147;109
715;98;694;481;987;121
32;63;218;972;801;376
256;636;269;734;575;882
610;716;930;780;460;773
316;472;343;102;318;606
489;705;169;173;946;495
117;176;662;395;766;513
100;729;411;39;216;519
474;954;843;667;660;748
739;297;111;243;295;388
857;81;72;211;497;796
372;838;532;526;830;307
806;488;800;100;250;420
982;926;741;89;77;289
889;391;968;136;913;928
22;589;293;55;893;629
545;902;908;499;215;480
857;152;194;971;485;9
870;670;288;826;759;496
56;763;209;487;238;281
356;296;882;696;249;41
883;770;644;164;844;909
503;304;868;527;490;576
259;86;754;626;896;480
292;45;709;549;843;713
646;310;866;271;235;560
576;550;12;305;5;577
173;811;859;807;275;114
517;806;553;706;296;604
513;482;935;982;129;270
738;209;447;558;495;539
548;485;97;411;512;746
907;736;265;26;692;649
228;346;817;26;613;78
373;348;258;416;640;420
869;244;147;400;15;220
607;126;493;687;950;980
844;760;168;375;799;469
624;448;141;537;784;267
807;68;828;676;688;898
466;394;591;124;129;334
229;472;595;381;992;343
992;401;938;979;224;615
980;935;6;224;787;490
704;294;273;235;44;372
715;265;65;803;118;316
870;942;667;464;649;315
864;274;445;774;756;919
712;460;463;258;51;200
153;252;591;613;715;348
84;401;160;284;206;60
593;400;709;915;681;408
669;851;416;685;362;612
983;953;658;266;184;842
698;957;970;376;687;244
46;157;454;181;529;697
277;193;750;601;999;611
826;218;450;93;464;894
889;816;903;941;140;863
853;138;3;292;543;950
212;702;803;611;570;421
761;395;150;130;709;964
542;947;673;492;840;117
157;374;427;236;502;87
866;407;986;165;954;671
388;543;168;541;579;110
169;2;588;951;952;324
386;792;712;925;291;236
452;107;611;785;921;341
714;301;696;221;350;415
923;722;148;326;492;573
10;82;605;983;142;872
310;482;448;145;838;981
165;895;91;726;392;970
41;578;373;845;50;838
512;899;793;876;265;560
875;348;84;951;969;35
50;496;912;478;4;155
383;196;685;423;856;392
242;836;148;232;746;658
400;359;275;437;21;101
540;100;968;528;992;711
103;34;306;183;61;115
379;833;392;995;142;23
185;415;29;73;370;785
475;850;189;962;179;365
525;418;877;433;107;789
815;673;255;346;360;125
58;563;274;425;210;392
105;988;507;317;808;440
440;722;425;287;311;352
285;525;965;406;87;209
107;751;991;909;142;337
61;895;1;286;371;311
653;251;278;448;451;394
124;335;727;699;312;375
730;53;441;351;638;840
136;101;493;677;724;716
213;841;624;39;222;263
10;527;262;547;52;931
88;205;606;618;339;792
727;483;209;187;242;948
728;886;950;110;481;253
975;945;808;472;127;812
958;563;393;383;65;825
120;641;578;482;687;625
734;746;83;114;248;432
685;343;684;941;675;292
172;814;198;413;880;251
567;888;555;460;453;80
551;308;736;514;760;802
588;430;196;903;879;916
955;51;843;403;296;815
812;82;768;782;9;835
392;813;144;844;965;922
591;100;16;782;661;687
509;813;361;398;665;828
454;710;177;996;576;298
83;344;143;256;734;996
224;981;177;867;333;552
918;691;392;253;908;306
643;655;728;266;594;878
230;843;737;796;62;557
886;173;211;822;415;109
434;375;808;235;487;726
264;853;721;123;882;509
463;437;685;422;584;995
855;862;913;1;205;120
677;69;982;839;446;264
70;166;910;24;662;371
878;167;454;871;458;49
297;506;190;32;536;164
354;410;464;23;609;236
973;91;38;860;215;517
727;687;384;329;895;578
403;30;977;945;692;831
717;848;683;944;461;357
614;727;35;846;453;802
565;285;603;458;347;380
511;141;760;363;944;947
227;957;555;442;665;198
1;884;509;392;264;876
712;606;144;852;90;680
30;223;649;67;349;699
311;668;425;486;122;879
976;718;396;706;822;991
264;924;667;742;726;56
188;70;236;40;675;78
376;206;881;989;792;566
298;560;41;364;524;259
859;307;98;409;538;889
877;425;768;522;519;32
401;742;749;897;450;550
399;700;28;211;448;386
128;683;645;978;714;360
739;939;43;554;95;959
234;397;279;654;799;952
894;933;182;353;554;534
838;850;51;868;393;948
947;261;146;362;494;694
906;759;903;808;400;43
272;733;873;86;64;366
778;44;834;423;255;58
790;545;146;376;547;961
332;992;893;832;943;594
553;159;401;815;482;674
677;91;950;854;649;736
355;982;514;550;139;304
456;559;388;733;375;695
738;354;525;420;559;668
320;3;186;469;333;308
576;952;438;861;418;211
126;746;805;830;865;799
261;752;797;827;218;273
829;325;316;498;28;788
396;310;462;869;309;122
352;592;427;715;759;293
285;602;632;206;156;289
258;63;206;663;702;379
621;779;269;862;431;874
470;500;590;579;879;153
310;403;100;222;946;545
489;557;482;586;606;519
367;137;31;949;653;961
484;396;424;487;501;632
568;333;60;231;330;758
997;168;864;629;391;264
892;737;926;38;694;577
529;613;245;886;322;264
266;728;767;458;957;303
219;800;336;276;621;731
681;26;153;419;925;76
350;170;939;977;151;502
295;826;440;260;354;374
917;609;200;927;342;541
713;414;584;406;789;151
188;281;226;312;437;999
62;659;610;798;372;463
388;166;833;810;255;333
708;662;942;934;178;887
154;303;979;237;394;526
472;773;171;554;407;858
132;116;623;826;325;752
597;926;990;208;727;446
671;116;373;432;712;629
524;677;692;13;570;586
190;117;104;648;102;917
37;495;981;104;340;708
49;336;102;512;16;984
395;504;584;338;750;488
844;225;459;680;475;684
953;706;979;374;535;153
379;522;341;230;945;675
830;54;742;973;958;432
29;968;769;939;51;462
994;947;409;618;847;32
213;251;83;942;575;789
935;646;693;444;304;112
708;553;56;552;672;221
891;622;538;40;661;298
211;798;214;300;433;75
83;996;211;800;151;380
682;391;45;674;462;775
565;440;572;48;773;271
129;306;596;500;71;946
150;595;929;179;761;189
969;30;149;920;367;682
497;426;193;94;600;785
894;112;812;971;986;633
848;664;939;877;618;298
542;103;645;479;633;709
342;964;660;325;657;656
833;584;634;427;975;924
184;447;126;230;340;131
460;770;211;435;365;430
453;456;203;500;809;474
136;643;51;733;692;784
735;923;698;478;362;549
720;553;307;684;814;397
571;885;134;476;277;49
399;645;804;204;572;786
650;131;451;225;176;305
705;276;302;658;677;537
454;508;520;262;676;359
985;538;774;445;434;916
449;780;804;659;605;137
899;108;513;37;670;669
549;404;933;218;262;388
465;723;695;191;280;637
980;389;433;151;123;917
606;38;260;575;544;482
940;758;304;252;995;290
312;109;227;150;843;201
786;922;335;460;440;138
366;582;682;346;643;84
694;533;717;870;580;887
448;71;569;241;368;54
802;589;290;420;523;176
710;746;759;965;687;355
931;484;535;326;533;396
117;972;606;444;273;69
109;219;285;887;222;93
964;322;423;23;299;553
396;61;836;321;690;481
834;587;243;317;581;278
961;446;654;814;953;802
697;291;205;281;51;358
10;935;317;110;696;563
569;52;98;779;988;741
365;788;385;339;577;708
337;240;700;856;294;131
707;381;797;164;472;123
731;879;755;629;300;121
519;290;440;459;903;123
626;162;632;487;218;701
392;810;345;673;363;753
289;666;890;345;521;761
431;829;115;703;490;59
668;437;562;869;5;942
496;977;360;100;296;22
130;723;484;109;635;301
75;244;885;513;1;525
353;998;754;585;320;165
770;109;396;82;68;341
144;798;347;317;340;589
521;833;114;208;451;555
707;252;732;291;621;702
977;963;34;409;393;937
991;304;230;933;983;576
26;845;933;248;581;311
841;696;292;384;847;270
920;92;400;524;240;776
573;680;181;319;412;934
128;700;430;390;335;466
138;418;185;566;207;743
419;695;471;863;598;189
958;602;160;122;266;168
9;166;264;836;417;323
830;39;542;354;14;649
653;31;814;394;985;70
590;706;26;565;769;894
780;328;338;414;947;168
260;783;782;148;537;174
326;340;782;896;960;219
377;544;992;971;323;97
449;255;677;659;953;376
207;309;528;965;913;304
125;789;246;349;644;444
403;227;290;807;183;545
613;863;881;873;183;152
957;81;874;343;988;149
35;670;73;657;548;979
682;270;894;737;823;164
646;853;551;307;792;13
351;48;23;689;302;328
487;681;725;150;43;310
267;431;992;56;281;307
75;506;392;51;529;960
316;302;150;434;876;432
319;263;482;565;872;362
493;912;411;774;754;205
36;835;925;464;773;643
10;677;66;610;155;888
869;591;238;860;505;619
252;806;148;953;74;621
138;329;606;976;477;803
482;679;514;209;814;443
226;889;681;517;33;758
486;297;968;626;971;561
621;298;376;771;495;687
622;554;657;933;593;341
72;8;599;977;487;906
795;775;788;745;90;219
761;340;299;911;190;809
155;316;869;565;659;722
588;427;190;879;952;392
954;756;996;560;341;613
26;311;826;726;487;7
694;453;697;595;57;553
128;54;566;924;683;310
917;150;121;191;554;856
885;701;376;757;576;327
122;862;217;952;316;851
196;873;191;408;99;138
637;799;284;880;425;853
138;262;89;238;330;358
382;838;310;672;903;836
8;66;331;897;145;551
487;824;708;419;607;207
528;591;954;559;74;698
998;287;312;225;476;58
208;789;817;703;419;267
817;107;1;603;28;684
329;495;422;53;192;567
899;401;884;412;320;761
503;923;844;134;10;507
847;882;688;506;630;649
962;721;466;961;895;488
518;170;97;483;138;301
124;193;582;903;367;793
809;724;665;164;403;110
153;272;847;760;368;43
386;976;910;739;468;224
819;431;759;183;912;858
715;926;944;967;590;894
293;633;536;206;860;876
37;95;774;60;554;179
147;694;677;345;650;790
511;325;113;728;566;604
886;143;295;638;774;567
50;364;352;991;204;441
294;745;703;844;870;323
394;382;206;83;543;645
847;922;192;525;603;903
791;225;512;945;12;33
575;746;920;290;888;21
610;14;21;231;124;440
844;372;741;756;364;187
476;228;526;165;464;162
96;981;311;742;514;799
327;945;693;428;628;486
890;161;709;696;797;869
957;620;696;533;786;785
771;38;901;650;355;126
326;258;690;515;147;759
308;237;906;36;768;770
179;685;257;443;511;884
655;378;619;970;308;711
758;144;615;497;527;685
666;269;815;565;645;369
651;66;808;143;95;200
779;671;147;157;77;427
193;101;48;336;148;94
31;671;730;905;728;78
87;100;771;116;988;974
494;805;719;976;177;309
677;822;841;696;561;119
413;702;451;501;826;502
909;368;597;350;344;1
395;122;864;139;54;32
285;960;396;790;742;268
954;25;514;883;874;515
796;887;820;512;735;933
518;617;385;643;299;210
380;687;82;2;635;301
951;134;208;72;214;931
977;238;305;784;411;100
206;931;424;708;438;529
645;597;647;76;923;486
883;351;893;237;29;321
480;474;864;710;172;53
534;197;805;39;682;716
14;995;594;780;964;183
285;697;765;878;610;552
846;73;177;382;713;817
556;609;974;459;863;163
304;748;396;526;227;991
382;524;685;682;727;274
80;366;671;187;63;443
256;369;138;185;918;396
882;140;297;494;789;276
311;198;486;679;252;424
635;322;646;673;695;800
269;49;233;612;356;381
73;194;680;251;440;535
393;137;289;403;198;441
692;660;816;518;172;991
713;50;395;34;938;490
520;369;348;116;438;320
638;394;221;285;586;345
257;454;190;421;645;871
976;879;76;580;807;506
783;983;654;748;897;41
768;963;516;121;19;961
660;563;611;40;673;627
289;284;304;39;461;698
644;210;820;432;447;658
612;50;753;813;901;182
86;488;556;618;432;840
772;205;493;138;360;526
608;705;876;688;126;984
735;899;709;316;942;122
777;949;642;734;845;154
611;742;622;564;828;439
607;937;867;424;638;383
203;981;229;706;112;24
294;967;261;434;157;953
350;809;47;996;497;11
585;579;710;846;791;178
982;364;641;976;230;402
809;20;356;608;627;169
366;522;563;433;498;669
31;855;597;712;998;558
915;738;825;763;70;3
468;396;777;909;755;730
887;196;919;155;344;187
377;118;156;459;654;621
108;632;717;700;687;70
509;146;754;653;745;431
255;566;164;918;616;941
989;449;290;751;724;761
49;502;960;404;954;58
996;33;853;216;240;287
96;874;21;530;977;59
972;612;905;236;776;295
564;446;352;549;513;52
924;953;206;784;405;396
69;623;776;388;981;726
232;672;970;479;447;951
362;988;232;140;606;802
761;865;574;193;751;517
41;986;810;839;612;782
682;57;301;121;323;140
675;245;367;987;120;796
26;5;599;720;3;537
574;72;711;25;217;848
265;259;452;212;91;68
550;262;133;939;21;175
622;577;624;987;33;654
104;947;488;126;268;31
584;486;475;927;900;889
72;503;836;15;747;641
679;511;752;152;909;602
590;393;625;699;881;394
490;218;129;244;882;169
838;427;254;845;214;529
251;350;3;860;453;324
5;105;58;422;155;714
971;286;882;293;662;361
169;325;509;625;446;327
579;917;509;664;157;483
74;886;55;989;36;324
608;462;840;656;59;709
930;651;444;41;638;82
147;933;224;702;398;128
848;235;474;95;178;562
398;370;271;402;879;338
576;696;172;554;876;451
528;760;127;469;411;756
949;607;782;764;677;815
31;977;494;240;701;903
650;292;767;135;794;531
534;910;317;422;224;683
898;990;833;21;88;418
55;71;514;812;899;721
940;748;444;270;776;597
645;645;591;994;322;989
364;444;399;516;739;387
694;884;111;744;157;819
403;808;876;206;229;517
506;785;345;595;993;637
914;229;390;532;263;314
61;836;929;265;727;65
639;652;26;954;662;431
841;177;494;444;348;793
28;547;531;889;361;250
324;95;844;729;422;181
821;674;702;749;221;491
936;907;353;172;341;27
172;141;46;644;944;729
567;303;919;788;973;892
518;898;132;138;209;250
541;374;540;187;180;187
403;813;754;406;997;428
863;616;727;57;643;670
264;24;303;567;734;104
296;455;753;241;256;179
659;671;615;547;510;450
318;572;203;389;805;309
900;414;819;560;851;680
754;332;865;238;38;871
977;149;893;951;80;251
142;513;156;690;254;880
319;244;330;997;561;360
406;724;677;987;639;984
423;271;10;786;119;275
684;476;833;742;789;370
670;750;775;504;167;616
673;693;353;304;490;526
27;313;305;958;328;309
535;877;810;793;566;982
354;96;418;984;780;928
164;755;143;27;414;32
280;963;440;466;143;365
277;293;695;463;739;27
92;784;465;181;540;84
227;166;207;23;196;20
194;749;337;288;246;485
596;193;803;643;16;787
337;683;719;511;668;172
167;6;512;803;591;489
347;604;593;551;850;452
362;537;982;424;891;404
989;88;156;130;977;351
905;651;63;779;906;939
920;457;971;941;118;178
185;247;110;713;441;553
589;401;657;173;13;806
144;2;177;662;152;467
908;502;572;487;857;713
667;809;228;778;59;439
590;50;41;265;472;694
546;520;514;343;281;442
927;786;104;843;777;225
599;346;973;76;133;407
802;879;936;791;660;28
880;332;721;781;268;669
339;644;186;577;758;465
832;526;829;457;104;379
681;196;230;741;407;725
689;797;466;405;944;40
227;108;131;389;369;77
32;549;667;363;929;475
892;607;484;399;15;929
558;874;360;442;361;801
826;604;325;380;116;94
799;613;846;193;589;75
47;526;405;867;893;721
483;900;219;219;484;746
161;156;378;191;638;162
297;547;818;642;244;991
187;889;271;777;453;691
583;684;826;600;972;340
128;982;54;304;918;920
872;777;129;471;855;362
831;926;854;7;946;853
788;420;79;583;281;182
72;485;956;905;656;885
225;166;597;327;694;472
900;335;538;486;861;979
657;299;123;727;591;386
245;639;688;106;582;88
357;172;600;670;322;5
256;60;823;732;848;75
575;218;306;626;78;800
320;222;243;44;417;166
518;170;546;200;618;150
312;369;290;465;106;767
197;9;495;579;655;161
419;907;222;3;231;391
994;9;423;42;291;707
3;479;302;813;619;371
320;378;502;146;657;8
969;137;805;432;157;13
302;234;937;91;63;180
662;376;256;660;990;163
999;412;345;470;236;836
642;434;172;702;798;597
955;639;844;690;561;719
391;742;942;634;818;780
16;638;290;376;823;166
895;73;926;362;667;438
733;575;929;405;850;696
192;250;49;312;39;701
525;95;867;97;742;290
594;526;933;499;185;369
795;557;846;284;723;396
739;271;191;270;210;698
241;188;392;697;876;738
132;356;962;804;537;452
875;111;133;833;167;57
273;644;387;901;558;438
12;24;978;961;219;167
549;2;209;225;822;360
482;831;79;734;571;216
693;608;314;201;98;183
110;744;43;298;767;834
25;692;704;465;582;752
614;22;180;468;329;565
700;919;878;608;298;898
800;277;9;582;57;231
458;784;91;212;407;432
975;570;847;366;715;525
832;7;51;144;887;51
757;987;202;309;976;469
791;4;536;754;515;846
526;704;64;611;962;207
318;361;753;139;735;327
537;490;212;550;583;562
813;144;634;198;360;598
956;865;384;432;776;456
860;102;422;381;465;55
687;437;9;602;333;698
533;630;289;368;500;765
731;414;395;413;795;329
223;451;7;337;830;654
324;17;219;703;335;459
753;935;860;665;208;367
534;96;481;831;550;782
655;7;865;409;990;643
936;669;465;84;254;664
794;62;753;50;833;268
295;955;295;961;510;885
191;42;63;958;280;370
850;39;275;236;988;317
707;317;69;370;503;980
666;675;740;709;200;701
955;340;638;238;87;334
421;82;696;958;793;994
674;465;943;189;574;869
345;416;997;924;991;706
392;490;173;644;734;715
178;431;182;718;959;108
760;137;715;927;938;155
241;915;610;873;744;352
653;251;364;399;94;637
549;675;367;988;883;620
835;358;257;704;507;69
132;974;195;761;584;800
878;455;136;114;147;878
905;211;609;917;382;880
627;833;201;870;325;616
330;112;349;80;246;549
380;336;404;885;465;541
213;71;184;556;158;538
95;252;863;874;262;349
976;180;506;841;991;251
275;964;663;962;58;33
672;475;403;504;784;165
95;828;34;816;932;114
773;249;719;54;3;712
58;914;492;296;356;640
376;338;808;729;634;914
796;876;703;237;234;28
94;458;902;259;363;897
830;326;296;731;2;187
287;738;122;752;273;508
9;870;480;457;579;158
249;136;959;837;985;98
759;348;562;169;685;32
320;587;827;580;500;444
67;28;821;487;957;709
194;758;742;784;173;38
849;510;620;270;203;489
597;402;416;820;256;469
83;734;50;863;786;679
322;4;405;129;470;192
42;431;954;707;588;508
337;440;935;669;201;204
265;539;855;895;628;870
842;645;960;67;516;125
412;626;303;812;179;985
1;382;274;69;811;861
187;905;921;658;454;550
673;710;857;329;979;575
310;542;401;917;143;431
599;11;418;592;472;526
346;745;635;981;452;849
39;389;688;695;193;850
625;242;25;732;973;700
917;657;382;573;156;254
11;547;559;857;771;704
247;412;691;706;360;780
109;75;499;428;572;503
317;761;668;723;126;127
769;102;604;818;273;545
997;552;743;20;694;801
2;600;459;626;975;54
390;966;861;661;266;90
716;124;776;727;405;895
651;875;798;894;615;525
535;138;692;159;406;70
888;952;259;610;102;730
284;871;752;191;787;342
174;691;583;706;11;949
677;754;955;625;655;651
696;188;163;274;670;784
34;741;884;574;404;904
558;242;789;58;423;226
262;599;536;337;581;167
183;245;883;229;509;294
944;854;700;49;530;66
45;572;974;21;931;490
332;184;892;888;967;501
731;145;891;282;660;240
423;874;976;985;733;138
902;403;363;600;237;749
712;788;383;34;763;743
920;580;39;439;826;269
682;827;476;339;178;229
85;699;233;45;7;407
868;410;474;215;575;434
382;82;588;323;295;741
41;415;564;859;151;868
196;974;334;750;817;819
282;64;772;547;200;994
728;972;480;433;330;900
528;841;559;700;653;815
889;961;127;318;709;64
190;990;300;973;869;248
443;528;265;726;226;907
437;833;379;64;164;211
983;522;552;46;825;608
44;852;663;766;884;604
756;29;866;682;136;499
426;156;913;960;655;370
245;45;870;664;535;439
283;559;23;201;993;14
560;384;180;523;692;491
783;458;25;267;45;266
886;863;448;413;362;472
366;535;393;521;79;273
585;639;589;29;825;36
720;721;880;247;766;41
860;815;262;797;869;798
111;369;678;179;747;44
736;675;465;335;995;453
538;387;796;797;420;982
557;980;304;692;416;904
217;933;956;35;688;760
589;450;587;327;853;233
207;967;684;367;938;489
668;566;15;696;795;206
817;985;569;917;988;971
290;953;92;441;339;191
331;716;84;743;691;311
956;75;739;138;987;524
826;723;829;21;385;30
700;169;868;208;696;841
402;461;307;35;225;727
7;890;657;621;739;116
552;239;640;202;493;689
374;806;428;953;986;792
622;440;24;957;568;71
930;415;75;94;870;845
917;319;620;377;815;891
910;573;716;109;114;840
109;427;588;197;896;931
480;20;725;993;379;324
794;619;821;310;893;136
950;262;132;170;683;420
472;878;210;99;424;835
210;969;69;162;674;688
577;840;337;598;619;201
236;54;837;725;872;890
203;673;570;461;908;235
85;246;681;169;346;521
920;618;302;851;808;73
480;65;996;260;55;223
988;427;175;928;817;466
409;680;722;340;254;372
262;186;428;307;533;994
337;199;32;519;438;691
875;770;801;858;503;16
316;581;174;531;530;998
144;244;690;733;256;495
396;926;553;168;444;607
395;534;318;455;686;945
515;822;941;798;290;118
44;802;462;774;306;711
693;420;247;478;763;206
100;975;236;754;67;898
