weight;ph;avg;watercapacity;bacteria;solubleprotein
20;328;857;266;900;338
863;706;791;724;674;34
605;147;189;751;486;483
6;91;226;252;644;288
293;313;619;76;699;514
355;108;612;67;909;62
958;389;484;967;96;220
955;742;215;900;830;619
391;970;276;126;52;760
860;5;600;765;722;357
566;605;89;530;542;685
584;700;10;652;159;284
901;48;516;363;929;836
558;638;26;22;781;795
460;657;337;687;336;553
151;283;132;659;824;792
453;543;615;824;345;178
447;307;828;391;223;460
971;53;509;815;560;901
422;457;505;733;332;56
567;716;986;238;175;630
606;803;164;818;481;601
169;712;855;256;482;594
54;337;800;789;186;628
431;52;155;622;256;327
149;52;912;345;611;530
936;111;492;877;583;906
827;848;748;19;333;424
903;29;25;870;594;558
820;205;197;313;692;919
577;570;320;189;979;39
72;153;683;774;435;335
561;704;358;520;47;518
321;475;389;444;410;208
632;87;862;328;771;28
245;782;371;106;451;226
103;846;512;689;909;771
934;188;493;913;13;885
479;365;594;604;849;489
919;433;509;791;666;950
47;298;240;118;63;27
30;380;716;934;83;419
727;902;212;627;705;765
303;829;512;58;525;445
483;793;592;827;857;972
617;558;33;234;523;565
188;450;541;239;337;166
566;581;745;667;230;45
900;874;787;998;739;306
456;598;220;992;41;803
449;458;552;280;365;824
379;419;576;282;420;288
737;196;391;516;696;591
327;91;164;344;770;931
405;805;42;956;837;201
21;704;575;538;73;651
97;344;95;712;745;348
132;126;566;693;948;380
221;832;463;406;855;842
456;449;376;625;689;503
863;873;125;901;409;79
69;408;523;553;871;66
942;254;229;789;42;229
761;526;568;61;850;473
741;502;557;374;357;28
153;35;476;467;450;44
257;229;875;885;796;787
82;747;64;346;28;751
487;977;546;508;347;648
114;298;991;225;489;609
404;773;162;923;995;452
102;3;883;522;826;626
112;49;366;378;257;520
499;617;978;903;350;630
417;383;700;788;548;622
591;567;226;491;608;621
64;560;316;524;651;739
439;311;937;150;264;582
684;338;997;213;907;245
64;389;949;253;415;496
120;128;928;615;819;652
88;546;38;945;181;647
845;318;850;129;999;723
83;948;973;856;25;71
924;947;541;490;363;561
50;773;45;973;315;895
542;596;21;505;951;849
712;193;974;648;297;500
453;957;408;719;675;314
481;178;319;528;238;809
458;677;876;552;576;182
504;897;664;945;179;520
295;251;820;433;780;481
319;872;557;509;17;771
519;893;847;697;317;81
185;293;260;631;459;968
291;577;614;228;94;525
562;974;730;893;969;382
747;571;737;90;990;868
392;162;770;146;3;900
885;270;798;148;806;830
515;505;581;247;634;666
309;193;872;896;714;550
911;744;809;41;28;939
930;480;697;47;499;156
932;383;807;14;157;571
385;575;557;183;278;749
781;947;91;299;56;750
991;537;627;997;442;515
490;781;452;27;629;474
148;911;988;635;414;963
105;852;728;651;435;978
593;121;507;55;419;710
838;697;354;594;922;534
550;380;613;630;465;967
281;894;554;957;141;951
527;63;447;681;863;889
964;143;752;772;398;630
766;264;576;510;37;401
547;140;211;745;316;353
724;763;99;9;653;848
821;147;833;828;554;91
166;567;99;151;469;327
883;608;527;57;770;779
700;430;641;752;328;348
622;456;619;381;214;744
114;413;86;911;913;367
344;192;256;137;968;388
211;480;764;238;690;147
154;893;657;299;60;336
175;134;417;391;893;921
728;973;287;105;482;234
769;257;891;741;375;104
37;958;721;487;952;770
605;727;78;28;29;343
503;53;1;737;311;898
604;638;213;433;926;654
83;226;863;229;877;777
694;535;91;368;382;551
264;44;346;752;532;560
268;282;811;747;134;964
872;444;473;100;888;978
738;501;64;561;623;244
333;71;341;965;427;913
270;824;546;455;629;864
724;715;104;727;293;878
856;90;159;172;905;451
578;26;114;105;342;186
19;70;852;239;48;894
731;412;524;767;780;4
189;980;878;20;269;683
653;66;322;146;680;638
69;192;263;545;574;961
887;529;917;485;776;645
971;684;980;315;300;454
687;307;748;141;699;5
748;953;496;773;70;300
766;317;504;222;158;950
678;282;997;344;511;84
635;437;421;35;729;198
295;300;363;770;424;148
517;628;853;112;646;818
627;614;30;317;85;569
970;855;357;300;472;55
735;993;657;221;58;749
288;633;352;583;848;520
105;101;745;488;831;326
550;187;603;958;990;465
15;701;723;828;133;224
777;919;30;986;995;484
354;912;488;660;252;229
739;22;573;73;790;160
738;494;443;907;496;163
637;990;930;491;842;120
904;196;958;415;143;756
614;292;414;638;956;911
943;311;222;280;448;492
315;643;508;814;71;328
394;21;448;750;803;671
99;461;336;453;790;337
963;171;301;253;736;299
807;96;588;465;11;709
88;744;246;737;116;803
45;48;163;676;801;962
254;586;776;903;813;69
918;349;827;500;218;681
12;911;278;823;646;473
914;928;454;941;537;613
549;333;402;147;750;136
208;852;707;242;645;352
261;651;965;284;75;865
287;172;177;234;228;914
897;703;217;694;770;461
391;690;688;402;680;18
844;229;373;933;195;911
866;640;491;306;129;326
550;57;778;764;634;525
153;892;996;222;529;334
903;858;277;549;994;352
68;36;933;382;835;727
523;719;569;371;932;262
252;594;445;204;376;793
105;533;447;199;819;719
500;881;214;299;729;512
50;86;912;578;41;553
2;306;304;706;770;161
622;572;413;983;12;541
27;722;182;56;155;554
784;796;543;577;52;292
212;887;550;65;720;932
163;877;379;179;893;677
486;765;15;293;928;442
826;101;891;103;682;964
665;318;731;158;918;315
210;313;431;946;786;501
846;402;552;117;36;614
503;153;48;121;732;869
783;961;220;575;301;649
306;953;297;61;621;709
294;232;690;77;869;313
258;357;778;762;242;477
805;180;357;403;551;878
247;657;185;561;700;674
304;153;25;952;158;220
648;444;573;618;606;18
318;827;48;488;369;299
776;387;216;900;59;335
999;60;30;865;621;118
521;226;497;858;718;406
335;604;862;397;723;247
468;726;543;572;678;524
785;153;987;224;264;373
851;924;356;142;514;113
343;931;896;308;655;619
458;367;201;441;737;431
513;29;796;332;415;718
945;941;639;115;218;996
51;253;465;314;707;98
752;957;822;577;474;218
387;884;228;459;196;262
333;81;759;780;841;512
460;29;551;968;391;368
623;492;792;48;944;716
504;409;158;596;1;171
764;998;280;434;323;444
891;183;474;19;695;716
16;592;605;251;766;147
964;959;461;182;865;781
135;810;64;669;482;709
244;632;464;422;955;969
239;972;355;159;610;368
465;821;327;317;887;558
798;887;883;858;675;789
192;556;492;968;246;277
678;579;532;462;22;200
7;700;291;603;835;29
855;677;224;363;84;753
982;282;811;560;149;367
983;407;641;910;313;105
968;996;121;456;315;703
802;684;468;734;852;481
740;482;692;452;66;541
414;962;152;710;432;835
948;19;647;915;675;408
16;268;719;788;126;562
758;958;872;403;12;60
597;416;264;797;330;67
531;598;185;663;745;823
307;554;193;302;739;689
157;563;821;780;756;401
907;677;545;520;490;731
637;59;272;186;152;504
149;563;452;759;996;874
629;174;792;224;30;29
351;134;852;789;911;884
157;362;471;350;288;598
927;585;147;767;952;781
707;619;609;429;134;320
569;217;673;505;461;411
398;985;606;317;402;399
639;321;965;639;606;61
984;394;786;47;847;733
614;825;918;361;586;160
372;941;704;433;29;901
692;651;747;323;797;380
407;726;404;390;101;885
935;288;633;618;880;449
510;656;767;617;472;300
90;405;350;852;190;608
90;218;463;497;309;567
296;616;748;233;695;853
334;964;907;657;137;572
972;643;746;32;618;298
45;899;521;674;878;300
556;143;50;650;38;607
795;665;523;211;433;218
874;620;590;791;386;926
395;464;688;394;290;529
734;669;436;270;178;325
215;427;449;727;429;705
659;608;969;229;564;168
752;814;380;743;851;367
400;390;126;398;195;515
130;109;850;502;398;473
156;424;598;523;268;567
884;218;970;494;449;764
622;555;281;357;848;505
992;984;469;123;903;893
911;421;759;913;39;373
251;967;230;841;208;966
151;321;124;694;856;720
992;848;498;69;753;553
224;708;869;429;331;424
738;663;510;434;781;2
772;613;988;407;571;943
138;567;698;823;696;746
517;647;982;239;864;638
797;126;507;287;169;75
333;590;6;609;938;944
846;880;445;848;66;645
231;680;765;598;80;302
460;77;489;742;212;276
88;978;178;250;722;68
375;206;392;618;298;758
375;996;93;126;232;609
373;257;417;23;635;803
423;602;840;580;81;183
641;13;367;891;22;77
343;830;96;502;43;511
830;191;811;32;115;747
340;890;242;333;586;610
711;313;929;754;718;462
692;167;144;641;263;181
485;397;648;596;66;587
914;20;672;647;6;201
276;104;942;405;40;282
109;660;78;990;249;256
711;51;557;769;958;118
850;186;942;944;866;442
959;566;881;629;157;565
82;508;28;364;193;319
21;614;972;720;279;717
536;899;62;319;119;415
381;458;362;654;593;287
486;429;571;912;554;224
824;267;212;784;647;82
344;447;129;62;872;710
97;597;817;912;694;232
617;330;265;666;230;94
39;523;339;898;383;413
385;843;301;924;591;495
610;207;896;346;635;256
101;852;677;246;902;290
545;998;795;288;881;561
105;34;236;456;969;673
767;950;702;269;978;144
752;949;372;118;41;511
672;467;894;273;662;398
496;903;143;196;834;132
803;685;420;712;703;855
298;230;986;369;27;937
705;275;485;338;768;666
7;408;839;62;321;517
488;858;4;148;999;782
125;183;540;731;449;77
96;810;586;67;763;840
378;741;801;159;285;647
396;885;812;388;513;411
466;827;26;664;893;808
856;223;434;622;722;804
599;885;883;633;504;862
849;302;402;171;745;178
560;402;772;416;399;509
192;881;973;488;579;227
733;581;15;280;952;616
46;704;555;42;779;410
231;977;918;882;45;33
350;860;735;817;867;934
386;105;144;70;732;593
683;915;148;434;556;456
213;514;902;607;735;937
827;755;42;740;108;18
177;969;295;620;320;150
834;928;176;297;103;191
811;31;6;921;646;574
311;160;382;187;572;460
172;461;680;668;583;337
603;18;873;363;529;252
507;649;2;257;169;314
324;437;250;80;528;311
120;125;631;69;837;236
831;153;324;179;932;39
690;291;801;1;600;541
41;13;132;303;535;353
982;187;121;949;572;27
951;580;862;615;358;721
66;583;353;532;944;427
814;740;958;796;547;624
397;791;599;688;827;357
79;206;145;43;835;468
577;5;123;399;123;677
845;574;134;130;48;213
846;932;147;268;823;420
874;760;374;95;642;745
212;435;39;139;686;70
44;499;447;272;3;815
274;316;919;241;912;123
802;343;713;473;551;519
663;103;352;436;139;35
795;12;496;639;824;710
63;843;709;169;671;4
589;380;293;736;89;225
63;326;368;50;960;558
227;357;210;548;277;162
331;377;540;936;431;642
1;726;161;680;300;727
118;258;837;428;293;482
102;165;733;828;786;63
900;563;278;624;161;34
509;610;189;787;630;427
730;389;996;188;764;395
400;929;295;551;710;545
601;939;92;537;915;643
492;479;256;587;858;407
994;314;998;693;363;604
815;192;520;104;864;571
73;606;409;470;542;852
2;880;172;215;624;836
53;487;20;569;464;89
310;793;573;414;310;846
747;442;847;452;447;329
771;402;309;135;911;690
700;390;95;554;228;248
9;837;574;234;543;28
62;207;906;984;958;912
267;626;708;938;627;900
288;210;118;834;159;59
3;579;195;150;895;642
27;589;30;493;952;515
968;288;122;166;612;217
795;354;266;98;271;638
408;894;159;536;68;404
192;763;36;463;166;433
285;721;25;292;78;140
115;833;356;894;802;353
582;343;306;929;565;822
441;761;823;363;153;507
910;315;213;465;305;667
458;183;961;824;679;653
926;407;763;98;670;479
872;395;854;516;49;158
325;36;115;140;920;781
561;932;915;772;300;470
91;568;468;542;880;274
740;896;244;354;52;625
585;107;320;148;751;2
40;468;783;54;42;475
289;280;376;728;702;345
374;784;652;933;75;589
927;548;1;378;184;632
541;207;29;465;571;872
842;308;44;580;833;179
995;441;505;532;242;41
602;630;955;172;914;595
17;874;340;565;921;510
379;68;134;551;445;640
962;135;319;134;461;145
797;609;937;955;513;315
491;547;401;345;352;577
438;475;373;235;726;167
545;480;349;720;306;166
740;558;936;476;380;45
893;323;951;803;144;844
742;533;502;961;570;476
488;837;972;717;550;266
734;831;676;813;254;80
699;213;880;876;428;487
388;201;109;801;715;711
895;317;636;333;69;11
279;437;626;521;742;732
934;176;634;125;867;95
586;801;277;54;269;492
810;312;914;465;926;959
76;942;726;148;862;218
911;277;879;631;16;365
168;846;409;71;974;624
488;5;753;222;240;332
640;896;527;663;198;646
997;707;950;172;641;436
19;703;759;648;904;162
806;642;185;579;754;462
18;148;719;295;10;145
464;492;322;499;578;795
431;826;546;720;183;981
553;65;665;301;432;351
529;700;184;941;440;746
638;252;672;306;5;392
880;839;184;715;305;407
116;61;142;654;474;869
98;807;220;725;668;170
696;583;434;575;944;573
594;241;59;466;445;762
989;486;130;559;146;550
432;420;137;915;351;222
65;261;936;398;87;294
910;830;774;291;5;429
543;258;269;312;921;677
93;71;593;498;167;559
705;745;258;376;355;490
95;842;367;929;943;880
238;460;501;535;36;692
620;796;191;201;414;659
342;219;837;175;946;445
290;15;66;351;560;360
947;294;278;203;835;190
120;235;629;572;379;270
344;535;563;919;677;160
124;305;357;648;891;150
68;599;141;118;927;470
547;677;689;835;936;581
931;235;985;404;848;14
46;170;990;216;197;979
282;654;954;909;529;102
975;261;100;299;907;612
609;362;14;548;242;511
170;202;657;307;70;110
149;528;363;471;704;380
206;253;600;341;609;906
591;413;514;887;455;983
112;28;391;233;403;532
982;956;963;381;780;548
673;94;468;37;76;408
420;304;235;797;863;760
484;846;667;576;361;174
887;908;127;464;832;484
242;770;268;569;215;925
544;417;839;355;907;197
917;339;2;15;427;366
439;721;863;988;370;566
230;180;439;687;493;684
241;941;356;46;487;345
326;400;392;403;409;60
133;641;983;461;818;815
386;748;666;773;455;114
628;261;995;167;28;777
298;348;690;970;6;72
504;276;995;819;553;169
553;658;363;679;827;209
171;602;830;90;851;443
948;430;859;699;470;393
691;452;167;756;729;967
895;375;362;190;181;951
420;541;791;74;224;30
582;503;492;210;430;631
664;832;329;985;456;824
667;105;368;333;540;990
726;9;249;914;746;488
948;991;841;472;713;636
391;569;855;621;499;441
483;537;328;147;661;579
492;509;535;781;231;991
778;346;735;532;503;142
382;827;983;570;187;652
12;527;919;273;280;265
509;588;738;320;94;111
801;849;787;421;357;422
656;492;595;340;628;938
684;530;412;55;100;903
835;882;783;388;606;533
647;956;435;391;983;877
650;662;888;819;380;125
415;54;131;384;269;583
869;135;56;311;934;559
889;747;17;953;394;7
572;408;312;65;289;309
562;379;956;858;973;858
914;508;186;893;504;836
414;306;122;864;962;189
757;940;157;118;317;358
373;145;47;404;224;160
773;349;630;341;135;640
91;576;93;486;274;916
570;561;391;844;73;484
152;334;237;810;750;855
723;886;793;786;657;805
159;846;957;722;231;541
919;399;598;85;179;997
459;953;415;101;514;404
646;731;499;718;687;158
964;952;175;458;471;355
28;880;96;566;200;397
430;475;410;321;987;849
734;84;894;856;117;268
573;499;169;24;617;310
16;438;957;440;535;159
397;504;749;112;540;200
354;669;510;445;816;917
5;650;11;929;748;115
944;369;827;587;452;294
881;907;954;191;981;603
299;990;540;959;912;577
346;856;837;960;994;265
24;435;777;852;914;882
371;704;628;252;222;757
541;506;995;552;60;526
914;359;290;806;916;993
103;483;842;435;711;113
806;797;513;12;388;407
846;855;626;5;855;353
640;911;329;306;114;61
730;618;865;583;11;103
751;406;356;410;911;201
155;5;737;110;118;337
184;530;980;260;893;81
213;403;37;789;755;506
442;958;484;520;417;819
180;570;122;427;145;916
605;932;563;271;472;777
475;495;453;71;99;893
314;2;616;775;190;232
335;617;348;685;499;185
86;526;631;443;833;414
487;98;600;366;71;194
48;600;296;737;304;490
195;632;196;228;267;194
367;919;284;219;719;81
249;143;939;544;395;549
837;353;944;923;934;878
858;502;87;844;24;468
970;993;257;507;828;895
902;822;985;871;893;273
933;849;688;18;91;802
931;154;935;855;632;345
286;623;61;607;423;805
415;971;739;57;776;190
271;784;390;570;361;260
192;235;446;442;734;318
711;530;244;627;459;827
368;193;266;737;49;664
460;811;433;476;73;308
818;125;512;218;879;589
661;103;636;818;267;939
523;777;569;680;291;827
332;637;815;351;661;118
997;894;996;150;678;238
177;930;555;963;194;632
621;818;487;688;967;119
463;576;78;298;603;319
979;839;275;164;3;908
464;16;638;451;376;34
534;337;618;351;531;473
143;216;823;374;275;856
139;76;774;527;175;823
893;471;743;314;152;473
646;565;675;56;458;558
535;679;288;100;54;472
86;263;593;667;504;932
497;950;116;364;285;896
657;425;559;773;190;313
4;57;819;223;279;612
936;525;146;361;325;665
502;777;125;822;10;94
558;590;644;994;635;154
50;130;745;361;7;876
941;594;569;995;356;217
846;387;801;367;853;107
222;454;163;246;220;174
953;106;941;321;204;302
559;546;781;28;610;184
125;735;799;530;491;291
533;1;578;436;335;371
453;819;409;413;82;335
974;58;499;714;763;863
866;464;448;715;274;92
502;224;318;400;12;72
397;123;923;458;470;909
709;72;815;312;208;955
307;969;810;992;324;294
25;319;344;514;226;352
270;12;798;967;80;244
86;45;829;904;656;651
603;202;391;156;632;464
817;683;886;135;524;532
29;601;745;304;181;394
522;83;327;982;180;796
737;47;255;851;373;929
100;714;597;991;683;576
867;685;353;907;820;903
521;787;983;172;251;889
951;111;761;614;346;233
502;793;325;864;312;425
232;738;648;603;348;351
981;994;9;151;340;296
83;600;805;790;29;582
594;625;673;832;783;349
697;8;202;792;652;634
827;382;855;716;231;690
930;475;79;648;636;83
274;637;377;575;437;853
501;224;108;61;262;235
246;393;859;411;604;972
745;991;639;67;680;740
270;10;90;899;652;437
342;363;514;372;411;382
507;236;835;405;83;188
211;190;414;135;923;701
181;582;645;701;891;544
998;220;800;732;339;623
519;565;865;915;266;494
264;933;585;764;720;136
327;690;61;322;731;595
749;283;577;643;808;306
297;804;371;280;887;950
885;178;392;483;544;710
938;379;211;497;462;768
985;384;589;925;549;201
558;271;324;266;60;328
19;837;952;892;914;267
484;664;20;878;497;332
702;938;828;636;84;856
230;827;342;452;100;915
570;508;616;484;577;743
901;86;426;795;688;345
266;476;888;70;687;153
489;890;945;835;622;278
309;411;544;957;634;267
991;856;420;737;910;365
473;193;79;759;146;641
757;533;509;39;598;222
948;830;74;876;363;48
516;48;833;421;844;700
626;60;768;484;444;285
423;101;380;248;876;93
842;899;963;875;971;564
506;458;905;78;192;982
429;370;294;731;803;783
835;996;778;747;425;744
170;785;801;233;392;248
502;516;258;822;528;884
109;690;796;365;908;666
968;267;940;567;695;148
928;750;11;466;17;443
290;723;920;945;944;733
193;546;134;601;603;36
222;711;381;92;268;319
967;216;404;123;469;452
555;244;527;714;655;10
713;876;245;24;198;545
594;855;190;583;729;975
593;543;398;63;650;878
338;696;102;208;79;803
838;153;226;844;494;562
996;520;143;427;874;441
546;616;464;513;435;420
298;568;853;199;588;213
624;156;230;103;588;822
461;703;478;550;318;842
70;878;569;477;771;581
213;453;106;30;135;274
110;226;964;304;95;230
519;373;612;758;978;260
717;918;769;318;120;720
620;801;520;911;75;768
326;938;89;571;456;37
381;372;572;849;387;539
157;823;699;640;369;38
102;168;29;121;466;579
395;825;511;166;745;587
724;7;517;323;733;318
271;285;738;165;23;711
616;986;579;365;539;134
739;232;849;516;507;487
601;209;3;870;184;224
582;784;386;291;625;995
190;199;122;699;48;158
280;854;968;139;480;24
228;934;770;245;622;179
926;640;790;352;609;71
516;608;570;233;238;906
339;756;61;189;879;752
786;322;457;611;910;293
469;630;55;523;621;68
420;779;53;645;760;422
414;350;637;525;839;616
62;947;296;85;62;903
333;374;572;85;465;207
307;567;664;607;488;166
424;535;858;505;560;844
14;895;227;408;275;368
390;256;545;979;278;496
926;604;214;526;241;533
192;290;709;907;312;59
699;163;622;478;326;165
990;715;611;575;649;684
64;444;945;973;208;291
160;230;497;731;858;569
169;600;798;833;970;138
211;595;923;279;712;768
219;689;984;793;777;830
556;344;874;570;785;451
822;340;558;511;427;24
797;866;718;154;768;516
423;968;102;356;785;17
899;813;22;354;464;72
280;317;280;789;342;407
125;164;725;397;970;168
941;342;609;877;618;349
811;349;107;212;368;190
337;109;836;899;869;360
283;655;145;800;465;935
613;658;37;749;770;571
325;701;348;654;970;154
540;652;735;247;403;131
768;220;348;437;660;501
774;142;606;685;621;422
429;155;22;394;707;694
279;273;249;849;989;556
203;586;772;936;199;962
573;404;592;18;322;817
479;524;888;389;470;265
186;180;220;806;790;767
993;737;571;869;788;709
606;991;393;826;581;821
197;204;918;232;456;273
631;532;679;965;66;756
865;841;233;200;589;999
370;312;326;739;24;500
102;660;764;61;708;196
831;241;996;581;771;531
839;526;173;690;439;593
505;963;344;942;78;463
140;12;381;78;968;330
203;912;446;429;212;89
911;410;253;330;273;950
202;990;121;485;128;317
416;497;686;987;652;568
613;135;557;115;176;197
891;740;388;422;230;19
255;467;164;779;409;264
36;203;754;306;255;365
456;283;26;501;776;955
600;404;963;760;595;133
316;149;388;632;537;497
272;343;250;746;302;467
429;242;393;190;353;787
490;313;830;405;77;296
703;697;621;288;30;470
468;605;918;65;467;635
300;907;4;943;738;7
689;44;860;567;920;969
412;777;228;429;332;67
32;246;614;4;991;117
473;586;668;40;342;382
992;639;442;377;971;535
2;676;899;858;559;737
526;84;292;703;761;618
571;476;836;955;107;570
41;908;364;234;401;43
34;927;931;74;692;634
441;158;480;155;370;746
454;197;513;366;453;364
476;36;621;460;610;458
404;746;619;473;624;650
464;722;597;655;424;521
825;451;521;729;23;996
62;637;778;254;792;334
881;820;881;492;545;879
703;857;848;946;802;780
550;210;959;972;599;451
494;78;739;719;197;702
776;213;677;681;759;157
451;307;261;72;391;736
288;697;677;882;708;406
976;324;424;155;962;653
261;498;557;650;550;774
902;706;705;611;434;483
517;790;233;434;52;838
307;789;518;525;742;707
889;420;152;61;737;261
870;155;153;402;972;865
340;464;332;289;113;547
28;858;527;720;562;658
865;44;950;733;683;852
60;675;633;965;88;527
892;254;613;203;633;934
598;938;137;110;188;133
775;410;931;916;19;678
26;893;408;208;190;260
406;601;284;433;364;727
530;998;137;898;256;254
14;950;331;907;584;550
640;643;735;567;640;490
235;751;913;593;518;748
785;792;152;597;512;699
67;792;437;131;358;571
107;768;450;543;762;153
716;297;578;876;611;866
957;276;489;179;461;222
156;138;874;932;692;600
327;386;147;313;316;495
16;186;207;734;900;671
5;976;291;358;355;943
531;706;322;945;230;126
910;985;633;256;129;319
325;486;608;145;815;872
703;255;736;310;568;588
147;436;262;771;561;951
850;933;695;590;36;447
388;615;292;175;932;922
84;733;71;298;337;938
689;309;263;581;96;818
191;24;421;612;939;530
829;633;630;514;539;986
713;773;554;252;281;448
178;938;847;343;921;305
684;482;192;455;188;864
424;139;214;9;270;935
467;819;744;117;130;328
563;119;980;97;292;335
464;716;255;580;180;54
557;282;849;249;344;659
886;194;513;812;344;549
685;483;26;703;104;373
560;315;625;927;192;509
334;509;69;712;12;667
680;349;745;675;669;316
136;640;244;920;42;284
288;687;140;369;276;202
584;413;523;268;170;127
225;195;988;772;944;630
385;574;716;142;509;803
216;574;502;285;532;413
606;345;625;315;621;307
610;45;583;638;748;497
426;667;462;930;380;420
868;488;376;136;422;687
394;416;637;382;130;916
729;737;31;826;164;918
280;391;259;834;781;163
433;768;277;585;24;616
914;745;785;445;589;430
214;326;444;25;507;252
864;223;132;222;499;49
940;10;98;354;874;556
739;939;595;750;999;583
831;360;258;479;363;422
743;852;823;216;93;433
727;767;619;593;130;706
157;352;46;868;359;765
609;344;759;107;646;211
956;980;914;997;794;760
859;825;3;98;981;748
129;423;567;996;197;656
415;218;731;168;699;534
933;52;454;310;449;460
129;886;640;969;418;257
140;266;421;858;216;797
961;920;954;832;639;508
220;693;579;539;773;650
171;583;568;815;806;382
751;938;405;921;814;737
618;527;171;810;465;943
769;727;392;664;986;522
651;307;432;369;524;237
849;433;237;578;399;950
139;402;78;523;438;965
422;141;510;719;930;153
156;120;951;945;730;999
471;889;414;521;319;978
935;991;152;585;392;984
753;178;120;467;89;380
355;143;470;89;624;429
233;780;419;206;735;717
934;439;524;629;703;226
916;641;937;736;905;540
336;29;672;453;385;116
21;476;421;527;24;593
125;924;344;380;817;315
136;942;708;393;953;60
157;695;858;135;803;465
377;436;328;697;223;422
598;480;202;365;795;341
103;662;519;207;518;865
580;971;623;695;556;464
242;679;295;284;800;261
265;68;984;457;316;838
171;184;337;629;981;664
393;475;73;882;385;882
390;841;572;129;415;708
76;692;291;982;950;447
839;513;128;276;465;619
397;706;26;544;493;800
505;858;251;172;619;96
33;673;578;644;2;509
279;973;733;278;656;733
779;812;108;450;666;961
420;851;252;895;996;253
280;22;637;993;620;510
510;189;367;248;571;171
770;200;815;980;954;90
724;90;910;269;646;879
587;798;289;385;206;107
211;201;767;221;145;914
840;606;901;47;184;867
12;128;275;336;447;467
537;432;272;7;189;714
592;931;143;78;24;280
387;701;273;670;807;163
800;507;378;960;468;904
655;722;125;802;168;13
697;165;312;775;261;722
298;803;789;732;420;443
588;450;305;656;810;451
557;614;577;583;80;149
967;774;991;631;700;850
935;928;459;349;696;221
704;543;701;176;372;495
175;883;532;604;177;754
247;368;118;426;640;601
633;569;768;586;840;819
803;183;345;893;984;343
570;860;592;586;505;830
699;383;299;501;986;236
190;66;420;828;807;895
417;966;874;512;725;596
792;132;774;998;323;143
355;780;448;257;318;762
987;114;296;106;965;753
197;905;524;270;144;356
770;435;547;545;61;711
364;902;433;429;902;384
89;850;583;728;777;837
736;49;985;965;695;364
969;493;725;863;117;177
922;969;641;806;418;867
275;452;865;337;789;623
779;232;643;721;155;955
78;761;211;710;402;289
308;769;983;326;192;354
360;55;341;564;611;943
71;697;645;37;465;305
779;733;300;629;623;660
701;365;234;199;109;46
961;475;662;573;306;26
968;76;2;967;977;38
330;878;296;270;71;277
441;49;500;110;54;237
549;828;336;948;370;761
709;784;44;427;479;456
757;413;414;570;693;671
782;40;230;93;723;533
514;2;423;598;156;376
530;445;554;140;299;667
989;615;73;178;915;312
722;185;400;133;996;326
853;729;861;127;535;403
614;574;148;581;512;942
543;869;980;685;414;54
250;951;736;525;596;161
8;849;853;473;661;676
825;598;386;612;46;65
217;467;802;234;601;160
796;916;673;283;948;222
961;114;484;141;61;661
985;286;289;831;100;845
999;705;390;644;519;966
752;263;864;341;542;221
88;691;123;558;490;944
731;646;487;548;909;357
100;161;455;552;654;452
442;801;61;666;800;582
660;186;11;587;455;248
346;672;679;808;967;227
321;758;371;716;729;712
332;79;469;223;30;111
255;271;791;760;517;150
36;346;435;24;582;208
774;699;65;910;433;931
713;736;540;806;691;358
205;474;472;731;883;643
369;983;989;464;671;808
16;865;220;48;128;484
782;424;951;318;285;942
953;877;633;109;444;305
964;711;897;826;220;889
242;247;364;613;56;577
888;915;684;410;254;949
117;836;724;10;255;279
75;670;544;74;351;19
85;472;93;780;393;202
807;25;44;697;345;636
124;730;809;467;283;233
833;657;97;525;212;555
777;988;974;900;404;730
312;696;728;944;408;719
986;577;34;993;433;448
997;468;236;544;86;29
397;483;927;766;534;20
800;945;369;675;309;432
888;73;805;49;489;631
242;470;151;655;628;437
287;271;66;946;99;221
93;157;800;988;668;21
388;85;756;57;820;832
63;473;136;560;600;342
414;330;146;241;634;818
251;135;451;906;51;365
863;551;12;367;926;734
468;692;349;641;873;90
520;81;53;285;323;764
702;820;294;73;239;487
826;426;657;813;363;547
447;508;368;558;716;305
206;846;770;56;509;811
307;715;432;422;649;550
598;247;127;758;798;110
794;473;80;109;283;658
259;853;426;949;223;489
90;747;630;560;674;764
999;923;44;92;843;435
336;831;217;558;432;593
434;702;883;234;46;401
622;674;4;289;2;157
176;975;914;724;829;543
877;374;81;917;546;234
54;784;578;990;160;715
406;299;154;248;15;952
458;820;535;976;207;799
896;156;790;192;163;230
403;793;553;990;164;322
172;615;508;608;12;656
307;693;581;371;30;391
133;147;687;458;538;9
660;84;505;779;317;210
275;219;513;286;133;222
472;432;325;761;66;676
39;539;371;25;372;366
10;33;287;661;987;385
518;803;769;224;448;937
267;490;444;696;381;927
433;596;948;817;861;713
353;570;465;218;663;111
321;362;892;753;223;708
728;471;44;571;869;297
100;220;751;22;922;274
398;96;453;532;196;162
275;143;725;126;729;245
701;235;771;146;183;119
171;785;136;347;193;255
185;203;560;414;949;815
347;841;233;882;272;700
567;735;320;800;259;235
643;665;112;911;577;714
429;771;279;259;436;560
561;618;395;752;546;825
737;42;854;788;833;645
352;605;866;98;30;345
224;716;64;640;309;247
218;659;873;41;20;417
384;254;105;201;816;31
620;881;921;647;246;62
708;249;166;161;70;800
597;406;801;170;386;252
824;741;613;778;20;854
